num,date,HNA00AA001AXQ01Value,HNA00AA001BXQ01Value,HNA00AA002AXQ01Value,HNA00AA002BXQ01Value
0,2016-3-1 00:00:00,100,100,85,85
1,2016-3-1 00:10:00,100,100,85,85
2,2016-3-1 00:20:00,100,100,85,85
3,2016-3-1 00:30:00,100,100,85,85
4,2016-3-1 00:40:00,100,100,85,85
5,2016-3-1 00:50:00,100,100,85,85
6,2016-3-1 01:00:00,100,100,85,85
7,2016-3-1 01:10:00,100,100,85,85
8,2016-3-1 01:20:00,100,100,85,85
9,2016-3-1 01:30:00,100,100,77,77
10,2016-3-1 01:40:00,100,100,77,77
11,2016-3-1 01:50:00,100,100,77,77
12,2016-3-1 02:00:00,100,100,81,81
13,2016-3-1 02:10:00,100,100,81,81
14,2016-3-1 02:20:00,100,100,81,81
15,2016-3-1 02:30:00,100,100,81,81
16,2016-3-1 02:40:00,100,100,81,81
17,2016-3-1 02:50:00,100,100,81,81
18,2016-3-1 03:00:00,100,100,81,81
19,2016-3-1 03:10:00,100,100,81,81
20,2016-3-1 03:20:00,100,100,81,81
21,2016-3-1 03:30:00,100,100,81,81
22,2016-3-1 03:40:00,100,100,81,81
23,2016-3-1 03:50:00,100,100,81,81
24,2016-3-1 04:00:00,100,100,81,81
25,2016-3-1 04:10:00,100,100,81,81
26,2016-3-1 04:20:00,100,100,81,81
27,2016-3-1 04:30:00,100,100,81,81
28,2016-3-1 04:40:00,100,100,81,81
29,2016-3-1 04:50:00,100,100,81,81
30,2016-3-1 05:00:00,100,100,81,81
31,2016-3-1 05:10:00,100,100,81,81
32,2016-3-1 05:20:00,100,100,81,81
33,2016-3-1 05:30:00,100,100,81,81
34,2016-3-1 05:40:00,100,100,81,81
35,2016-3-1 05:50:00,100,100,77,77
36,2016-3-1 06:00:00,100,100,77,77
37,2016-3-1 06:10:00,100,100,77,77
38,2016-3-1 06:20:00,100,100,69,69
39,2016-3-1 06:30:00,100,100,69,69
40,2016-3-1 06:40:00,100,100,69,69
41,2016-3-1 06:50:00,100,100,69,69
42,2016-3-1 07:00:00,100,100,69,69
43,2016-3-1 07:10:00,100,100,69,69
44,2016-3-1 07:20:00,100,100,69,69
45,2016-3-1 07:30:00,100,100,73,73
46,2016-3-1 07:40:00,100,100,73,73
47,2016-3-1 07:50:00,100,100,73,73
48,2016-3-1 08:00:00,100,100,73,73
49,2016-3-1 08:10:00,100,100,70,70
50,2016-3-1 08:20:00,100,100,70,70
51,2016-3-1 08:30:00,100,100,70,70
52,2016-3-1 08:40:00,100,100,70,70
53,2016-3-1 08:50:00,100,100,70,70
54,2016-3-1 09:00:00,100,100,70,70
55,2016-3-1 09:10:00,100,100,70,70
56,2016-3-1 09:20:00,100,100,70,70
57,2016-3-1 09:30:00,100,100,70,70
58,2016-3-1 09:40:00,100,100,70,70
59,2016-3-1 09:50:00,100,100,70,70
60,2016-3-1 10:00:00,100,100,70,70
61,2016-3-1 10:10:00,100,100,70,70
62,2016-3-1 10:20:00,100,100,70,70
63,2016-3-1 10:30:00,100,100,75,75
64,2016-3-1 10:40:00,100,100,75,75
65,2016-3-1 10:50:00,100,100,80,80
66,2016-3-1 11:00:00,100,100,80,80
67,2016-3-1 11:10:00,100,100,80,80
68,2016-3-1 11:20:00,100,100,80,80
69,2016-3-1 11:30:00,100,100,75,75
70,2016-3-1 11:40:00,100,100,70,70
71,2016-3-1 11:50:00,100,100,65,65
72,2016-3-1 12:00:00,100,100,60,60
73,2016-3-1 12:10:00,100,100,60,60
74,2016-3-1 12:20:00,100,100,60,60
75,2016-3-1 12:30:00,100,100,65,65
76,2016-3-1 12:40:00,100,100,65,65
77,2016-3-1 12:50:00,100,100,70,70
78,2016-3-1 13:00:00,100,100,70,70
79,2016-3-1 13:10:00,100,100,70,70
80,2016-3-1 13:20:00,100,100,70,70
81,2016-3-1 13:30:00,100,100,70,70
82,2016-3-1 13:40:00,100,100,70,70
83,2016-3-1 13:50:00,100,100,70,70
84,2016-3-1 14:00:00,100,100,68,68
85,2016-3-1 14:10:00,100,100,64,64
86,2016-3-1 14:20:00,100,100,64,64
87,2016-3-1 14:30:00,100,100,64,64
88,2016-3-1 14:40:00,100,100,64,64
89,2016-3-1 14:50:00,100,100,64,64
90,2016-3-1 15:00:00,100,100,62,62
91,2016-3-1 15:10:00,100,100,60,60
92,2016-3-1 15:20:00,100,100,60,60
93,2016-3-1 15:30:00,100,100,60,60
94,2016-3-1 15:40:00,100,100,58,58
95,2016-3-1 15:50:00,100,100,58,58
96,2016-3-1 16:00:00,100,100,58,58
97,2016-3-1 16:10:00,100,100,58,58
98,2016-3-1 16:20:00,100,100,58,58
99,2016-3-1 16:30:00,100,100,70,70
100,2016-3-1 16:40:00,100,100,58,58
101,2016-3-1 16:50:00,100,100,58,58
102,2016-3-1 17:00:00,100,100,58,58
103,2016-3-1 17:10:00,100,100,58,58
104,2016-3-1 17:20:00,100,100,66,66
105,2016-3-1 17:30:00,100,100,66,66
106,2016-3-1 17:40:00,100,100,66,66
107,2016-3-1 17:50:00,100,100,66,66
108,2016-3-1 18:00:00,100,100,85,85
109,2016-3-1 18:10:00,100,100,68,68
110,2016-3-1 18:20:00,100,100,50,50
111,2016-3-1 18:30:00,100,100,84,84
112,2016-3-1 18:40:00,100,100,84,84
113,2016-3-1 18:50:00,100,100,62,62
114,2016-3-1 19:00:00,100,100,62,62
115,2016-3-1 19:10:00,100,100,62,62
116,2016-3-1 19:20:00,100,100,78,82
117,2016-3-1 19:30:00,100,100,70,70
118,2016-3-1 19:40:00,100,100,66,66
119,2016-3-1 19:50:00,100,100,66,66
120,2016-3-1 20:00:00,100,100,66,66
121,2016-3-1 20:10:00,100,100,66,66
122,2016-3-1 20:20:00,100,100,66,66
123,2016-3-1 20:30:00,100,100,66,66
124,2016-3-1 20:40:00,100,100,66,66
125,2016-3-1 20:50:00,100,100,70,70
126,2016-3-1 21:00:00,100,100,70,70
127,2016-3-1 21:10:00,100,100,70,70
128,2016-3-1 21:20:00,100,100,70,70
129,2016-3-1 21:30:00,100,100,70,70
130,2016-3-1 21:40:00,100,100,70,70
131,2016-3-1 21:50:00,100,100,70,70
132,2016-3-1 22:00:00,100,100,70,70
133,2016-3-1 22:10:00,100,100,70,70
134,2016-3-1 22:20:00,100,100,70,70
135,2016-3-1 22:30:00,100,100,70,70
136,2016-3-1 22:40:00,100,100,70,70
137,2016-3-1 22:50:00,100,100,70,70
138,2016-3-1 23:00:00,100,100,100,100
139,2016-3-1 23:10:00,100,100,100,100
140,2016-3-1 23:20:00,100,100,70,70
141,2016-3-1 23:30:00,100,100,66,66
142,2016-3-1 23:40:00,100,100,66,66
143,2016-3-1 23:50:00,100,100,66,66
144,2016-3-2 00:00:00,100,100,66,66
145,2016-3-2 00:10:00,100,100,90,90
146,2016-3-2 00:20:00,100,100,80,80
147,2016-3-2 00:30:00,100,100,80,80
148,2016-3-2 00:40:00,100,100,75,75
149,2016-3-2 00:50:00,100,100,75,75
150,2016-3-2 01:00:00,100,100,70,70
151,2016-3-2 01:10:00,100,100,70,70
152,2016-3-2 01:20:00,100,100,70,70
153,2016-3-2 01:30:00,100,100,70,70
154,2016-3-2 01:40:00,100,100,70,70
155,2016-3-2 01:50:00,100,100,70,70
156,2016-3-2 02:00:00,100,100,70,70
157,2016-3-2 02:10:00,100,100,70,70
158,2016-3-2 02:20:00,100,100,70,70
159,2016-3-2 02:30:00,100,100,70,70
160,2016-3-2 02:40:00,100,100,70,70
161,2016-3-2 02:50:00,100,100,70,70
162,2016-3-2 03:00:00,100,100,70,70
163,2016-3-2 03:10:00,100,100,70,70
164,2016-3-2 03:20:00,100,100,70,70
165,2016-3-2 03:30:00,100,100,70,70
166,2016-3-2 03:40:00,100,100,70,70
167,2016-3-2 03:50:00,100,100,70,70
168,2016-3-2 04:00:00,100,100,70,70
169,2016-3-2 04:10:00,100,100,70,70
170,2016-3-2 04:20:00,100,100,70,70
171,2016-3-2 04:30:00,100,100,70,70
172,2016-3-2 04:40:00,100,100,70,70
173,2016-3-2 04:50:00,100,100,70,70
174,2016-3-2 05:00:00,100,100,70,70
175,2016-3-2 05:10:00,100,100,70,70
176,2016-3-2 05:20:00,100,100,70,70
177,2016-3-2 05:30:00,100,100,70,70
178,2016-3-2 05:40:00,100,100,70,70
179,2016-3-2 05:50:00,100,100,68,68
180,2016-3-2 06:00:00,100,100,68,68
181,2016-3-2 06:10:00,100,100,68,68
182,2016-3-2 06:20:00,100,100,68,68
183,2016-3-2 06:30:00,100,100,68,68
184,2016-3-2 06:40:00,100,100,65,65
185,2016-3-2 06:50:00,100,100,60,60
186,2016-3-2 07:00:00,100,100,60,60
187,2016-3-2 07:10:00,100,100,60,60
188,2016-3-2 07:20:00,100,100,60,60
189,2016-3-2 07:30:00,100,100,60,60
190,2016-3-2 07:40:00,100,100,60,60
191,2016-3-2 07:50:00,100,100,60,60
192,2016-3-2 08:00:00,100,100,60,60
193,2016-3-2 08:10:00,100,100,60,60
194,2016-3-2 08:20:00,100,100,60,60
195,2016-3-2 08:30:00,100,100,60,60
196,2016-3-2 08:40:00,100,100,60,60
197,2016-3-2 08:50:00,100,100,70,70
198,2016-3-2 09:00:00,100,100,70,70
199,2016-3-2 09:10:00,100,100,70,70
200,2016-3-2 09:20:00,100,100,70,70
201,2016-3-2 09:30:00,100,100,70,70
202,2016-3-2 09:40:00,100,100,66,66
203,2016-3-2 09:50:00,100,100,66,66
204,2016-3-2 10:00:00,100,100,70,70
205,2016-3-2 10:10:00,100,100,70,70
206,2016-3-2 10:20:00,100,100,70,70
207,2016-3-2 10:30:00,100,100,70,70
208,2016-3-2 10:40:00,100,100,75,75
209,2016-3-2 10:50:00,100,100,75,75
210,2016-3-2 11:00:00,100,100,75,75
211,2016-3-2 11:10:00,100,100,75,75
212,2016-3-2 11:20:00,100,100,75,75
213,2016-3-2 11:30:00,100,100,75,75
214,2016-3-2 11:40:00,100,100,75,75
215,2016-3-2 11:50:00,100,100,75,75
216,2016-3-2 12:00:00,100,100,75,75
217,2016-3-2 12:10:00,100,100,75,75
218,2016-3-2 12:20:00,100,100,75,75
219,2016-3-2 12:30:00,100,100,75,75
220,2016-3-2 12:40:00,100,100,75,75
221,2016-3-2 12:50:00,100,100,75,75
222,2016-3-2 13:00:00,100,100,75,75
223,2016-3-2 13:10:00,100,100,75,75
224,2016-3-2 13:20:00,100,100,75,75
225,2016-3-2 13:30:00,100,100,75,75
226,2016-3-2 13:40:00,100,100,70,70
227,2016-3-2 13:50:00,100,100,60,60
228,2016-3-2 14:00:00,100,100,60,60
229,2016-3-2 14:10:00,100,100,75,75
230,2016-3-2 14:20:00,100,100,87,87
231,2016-3-2 14:30:00,100,100,87,87
232,2016-3-2 14:40:00,100,100,75,75
233,2016-3-2 14:50:00,100,100,80,80
234,2016-3-2 15:00:00,100,100,80,80
235,2016-3-2 15:10:00,100,100,66,66
236,2016-3-2 15:20:00,100,100,60,60
237,2016-3-2 15:30:00,100,100,60,60
238,2016-3-2 15:40:00,100,100,70,70
239,2016-3-2 15:50:00,100,100,70,70
240,2016-3-2 16:00:00,100,100,78,78
241,2016-3-2 16:10:00,100,100,74,74
242,2016-3-2 16:20:00,100,100,66,66
243,2016-3-2 16:30:00,100,100,66,66
244,2016-3-2 16:40:00,100,100,66,66
245,2016-3-2 16:50:00,100,100,66,66
246,2016-3-2 17:00:00,100,100,66,66
247,2016-3-2 17:10:00,100,100,66,66
248,2016-3-2 17:20:00,100,100,66,66
249,2016-3-2 17:30:00,100,100,66,66
250,2016-3-2 17:40:00,100,100,66,66
251,2016-3-2 17:50:00,100,100,66,66
252,2016-3-2 18:00:00,100,100,66,66
253,2016-3-2 18:10:00,100,100,66,66
254,2016-3-2 18:20:00,100,100,66,66
255,2016-3-2 18:30:00,100,100,66,66
256,2016-3-2 18:40:00,100,100,66,66
257,2016-3-2 18:50:00,100,100,66,66
258,2016-3-2 19:00:00,100,100,66,66
259,2016-3-2 19:10:00,100,100,66,66
260,2016-3-2 19:20:00,100,100,66,66
261,2016-3-2 19:30:00,100,100,66,66
262,2016-3-2 19:40:00,100,100,66,66
263,2016-3-2 19:50:00,100,100,66,66
264,2016-3-2 20:00:00,100,100,66,66
265,2016-3-2 20:10:00,100,100,66,66
266,2016-3-2 20:20:00,100,100,66,66
267,2016-3-2 20:30:00,100,100,66,66
268,2016-3-2 20:40:00,100,100,66,66
269,2016-3-2 20:50:00,100,100,66,66
270,2016-3-2 21:00:00,100,100,66,66
271,2016-3-2 21:10:00,100,100,66,66
272,2016-3-2 21:20:00,100,100,66,66
273,2016-3-2 21:30:00,100,100,66,66
274,2016-3-2 21:40:00,100,100,66,66
275,2016-3-2 21:50:00,100,100,66,66
276,2016-3-2 22:00:00,100,100,66,66
277,2016-3-2 22:10:00,100,100,66,66
278,2016-3-2 22:20:00,100,100,66,66
279,2016-3-2 22:30:00,100,100,66,66
280,2016-3-2 22:40:00,100,100,66,66
281,2016-3-2 22:50:00,100,100,66,66
282,2016-3-2 23:00:00,100,100,66,66
283,2016-3-2 23:10:00,100,100,66,66
284,2016-3-2 23:20:00,100,100,66,66
285,2016-3-2 23:30:00,100,100,66,66
286,2016-3-2 23:40:00,100,100,66,66
287,2016-3-2 23:50:00,100,100,66,66
288,2016-3-3 00:00:00,100,100,66,66
289,2016-3-3 00:10:00,100,100,66,66
290,2016-3-3 00:20:00,100,100,66,66
291,2016-3-3 00:30:00,100,100,66,66
292,2016-3-3 00:40:00,100,100,66,66
293,2016-3-3 00:50:00,100,100,66,66
294,2016-3-3 01:00:00,100,100,66,66
295,2016-3-3 01:10:00,100,100,66,66
296,2016-3-3 01:20:00,100,100,66,66
297,2016-3-3 01:30:00,100,100,70,70
298,2016-3-3 01:40:00,100,100,70,70
299,2016-3-3 01:50:00,100,100,70,70
300,2016-3-3 02:00:00,100,100,70,70
301,2016-3-3 02:10:00,100,100,70,70
302,2016-3-3 02:20:00,100,100,70,70
303,2016-3-3 02:30:00,100,100,70,70
304,2016-3-3 02:40:00,100,100,70,70
305,2016-3-3 02:50:00,100,100,70,70
306,2016-3-3 03:00:00,100,100,70,70
307,2016-3-3 03:10:00,100,100,70,70
308,2016-3-3 03:20:00,100,100,70,70
309,2016-3-3 03:30:00,100,100,70,70
310,2016-3-3 03:40:00,100,100,70,70
311,2016-3-3 03:50:00,100,100,70,70
312,2016-3-3 04:00:00,100,100,70,70
313,2016-3-3 04:10:00,100,100,70,70
314,2016-3-3 04:20:00,100,100,70,70
315,2016-3-3 04:30:00,100,100,70,70
316,2016-3-3 04:40:00,100,100,70,70
317,2016-3-3 04:50:00,100,100,70,70
318,2016-3-3 05:00:00,100,100,70,70
319,2016-3-3 05:10:00,100,100,70,70
320,2016-3-3 05:20:00,100,100,70,70
321,2016-3-3 05:30:00,100,100,70,70
322,2016-3-3 05:40:00,100,100,70,70
323,2016-3-3 05:50:00,100,100,70,70
324,2016-3-3 06:00:00,100,100,70,70
325,2016-3-3 06:10:00,100,100,70,70
326,2016-3-3 06:20:00,100,100,70,70
327,2016-3-3 06:30:00,100,100,70,70
328,2016-3-3 06:40:00,100,100,66,66
329,2016-3-3 06:50:00,100,100,66,66
330,2016-3-3 07:00:00,100,100,66,66
331,2016-3-3 07:10:00,100,100,66,66
332,2016-3-3 07:20:00,100,100,66,66
333,2016-3-3 07:30:00,100,100,66,66
334,2016-3-3 07:40:00,100,100,66,66
335,2016-3-3 07:50:00,100,100,66,66
336,2016-3-3 08:00:00,100,100,66,66
337,2016-3-3 08:10:00,100,100,66,66
338,2016-3-3 08:20:00,100,100,66,66
339,2016-3-3 08:30:00,100,100,66,66
340,2016-3-3 08:40:00,100,100,66,66
341,2016-3-3 08:50:00,100,100,66,66
342,2016-3-3 09:00:00,100,100,66,66
343,2016-3-3 09:10:00,100,100,66,66
344,2016-3-3 09:20:00,100,100,78,78
345,2016-3-3 09:30:00,100,100,66,66
346,2016-3-3 09:40:00,100,100,62,62
347,2016-3-3 09:50:00,100,100,66,66
348,2016-3-3 10:00:00,100,100,66,66
349,2016-3-3 10:10:00,100,100,66,66
350,2016-3-3 10:20:00,100,100,66,66
351,2016-3-3 10:30:00,100,100,66,66
352,2016-3-3 10:40:00,100,100,86,86
353,2016-3-3 10:50:00,100,100,66,66
354,2016-3-3 11:00:00,100,100,66,66
355,2016-3-3 11:10:00,100,100,66,66
356,2016-3-3 11:20:00,100,100,66,66
357,2016-3-3 11:30:00,100,100,66,66
358,2016-3-3 11:40:00,100,100,66,66
359,2016-3-3 11:50:00,100,100,66,66
360,2016-3-3 12:00:00,100,100,66,66
361,2016-3-3 12:10:00,100,100,66,66
362,2016-3-3 12:20:00,100,100,66,66
363,2016-3-3 12:30:00,100,100,66,66
364,2016-3-3 12:40:00,100,100,66,66
365,2016-3-3 12:50:00,100,100,66,66
366,2016-3-3 13:00:00,100,100,66,66
367,2016-3-3 13:10:00,100,100,66,66
368,2016-3-3 13:20:00,100,100,66,66
369,2016-3-3 13:30:00,100,100,66,66
370,2016-3-3 13:40:00,100,100,66,66
371,2016-3-3 13:50:00,100,100,66,66
372,2016-3-3 14:00:00,100,100,66,66
373,2016-3-3 14:10:00,100,100,66,66
374,2016-3-3 14:20:00,100,100,66,66
375,2016-3-3 14:30:00,100,100,66,66
376,2016-3-3 14:40:00,100,100,66,66
377,2016-3-3 14:50:00,100,100,66,66
378,2016-3-3 15:00:00,100,100,78,78
379,2016-3-3 15:10:00,100,100,58,58
380,2016-3-3 15:20:00,100,100,58,58
381,2016-3-3 15:30:00,100,100,58,58
382,2016-3-3 15:40:00,100,100,58,58
383,2016-3-3 15:50:00,100,100,58,58
384,2016-3-3 16:00:00,100,100,58,58
385,2016-3-3 16:10:00,100,100,74,74
386,2016-3-3 16:20:00,100,100,74,74
387,2016-3-3 16:30:00,100,100,70,70
388,2016-3-3 16:40:00,100,100,70,70
389,2016-3-3 16:50:00,100,100,70,70
390,2016-3-3 17:00:00,100,100,70,70
391,2016-3-3 17:10:00,100,100,70,70
392,2016-3-3 17:20:00,100,100,70,70
393,2016-3-3 17:30:00,100,100,70,70
394,2016-3-3 17:40:00,100,100,70,70
395,2016-3-3 17:50:00,100,100,70,70
396,2016-3-3 18:00:00,100,100,70,70
397,2016-3-3 18:10:00,100,100,70,70
398,2016-3-3 18:20:00,100,100,70,70
399,2016-3-3 18:30:00,100,100,70,70
400,2016-3-3 18:40:00,100,100,70,70
401,2016-3-3 18:50:00,100,100,70,70
402,2016-3-3 19:00:00,100,100,70,70
403,2016-3-3 19:10:00,100,100,70,70
404,2016-3-3 19:20:00,100,100,70,70
405,2016-3-3 19:30:00,100,100,70,70
406,2016-3-3 19:40:00,100,100,70,70
407,2016-3-3 19:50:00,100,100,70,70
408,2016-3-3 20:00:00,100,100,70,70
409,2016-3-3 20:10:00,100,100,70,70
410,2016-3-3 20:20:00,100,100,70,70
411,2016-3-3 20:30:00,100,100,70,70
412,2016-3-3 20:40:00,100,100,70,70
413,2016-3-3 20:50:00,100,100,70,70
414,2016-3-3 21:00:00,100,100,70,70
415,2016-3-3 21:10:00,100,100,70,70
416,2016-3-3 21:20:00,100,100,65,65
417,2016-3-3 21:30:00,100,100,70,70
418,2016-3-3 21:40:00,100,100,70,70
419,2016-3-3 21:50:00,100,100,70,70
420,2016-3-3 22:00:00,100,100,70,70
421,2016-3-3 22:10:00,100,100,70,70
422,2016-3-3 22:20:00,100,100,70,70
423,2016-3-3 22:30:00,100,100,74,74
424,2016-3-3 22:40:00,100,100,74,74
425,2016-3-3 22:50:00,100,100,74,74
426,2016-3-3 23:00:00,100,100,74,74
427,2016-3-3 23:10:00,100,100,74,74
428,2016-3-3 23:20:00,100,100,65,65
429,2016-3-3 23:30:00,100,100,65,65
430,2016-3-3 23:40:00,100,100,65,65
431,2016-3-3 23:50:00,100,100,65,65
432,2016-3-4 00:00:00,100,100,77,77
433,2016-3-4 00:10:00,100,100,77,77
434,2016-3-4 00:20:00,100,100,77,77
435,2016-3-4 00:30:00,100,100,77,77
436,2016-3-4 00:40:00,100,100,77,77
437,2016-3-4 00:50:00,100,100,77,77
438,2016-3-4 01:00:00,100,100,77,77
439,2016-3-4 01:10:00,100,100,77,77
440,2016-3-4 01:20:00,100,100,77,77
441,2016-3-4 01:30:00,100,100,69,69
442,2016-3-4 01:40:00,100,100,65,65
443,2016-3-4 01:50:00,100,100,65,65
444,2016-3-4 02:00:00,100,100,70,70
445,2016-3-4 02:10:00,100,100,74,74
446,2016-3-4 02:20:00,100,100,74,74
447,2016-3-4 02:30:00,100,100,74,74
448,2016-3-4 02:40:00,100,100,74,74
449,2016-3-4 02:50:00,100,100,74,74
450,2016-3-4 03:00:00,100,100,74,74
451,2016-3-4 03:10:00,100,100,74,74
452,2016-3-4 03:20:00,100,100,86,86
453,2016-3-4 03:30:00,100,100,86,86
454,2016-3-4 03:40:00,100,100,80,80
455,2016-3-4 03:50:00,100,100,70,70
456,2016-3-4 04:00:00,100,100,70,70
457,2016-3-4 04:10:00,100,100,70,70
458,2016-3-4 04:20:00,100,100,77,77
459,2016-3-4 04:30:00,100,100,78,78
460,2016-3-4 04:40:00,100,100,78,78
461,2016-3-4 04:50:00,100,100,78,78
462,2016-3-4 05:00:00,100,100,78,78
463,2016-3-4 05:10:00,100,100,78,78
464,2016-3-4 05:20:00,100,100,78,78
465,2016-3-4 05:30:00,100,100,70,70
466,2016-3-4 05:40:00,100,100,70,70
467,2016-3-4 05:50:00,100,100,66,66
468,2016-3-4 06:00:00,100,100,66,66
469,2016-3-4 06:10:00,100,100,66,66
470,2016-3-4 06:20:00,100,100,66,66
471,2016-3-4 06:30:00,100,100,66,66
472,2016-3-4 06:40:00,100,100,66,66
473,2016-3-4 06:50:00,100,100,66,66
474,2016-3-4 07:00:00,100,100,66,66
475,2016-3-4 07:10:00,100,100,66,66
476,2016-3-4 07:20:00,100,100,66,66
477,2016-3-4 07:30:00,100,100,66,66
478,2016-3-4 07:40:00,100,100,66,66
479,2016-3-4 07:50:00,100,100,66,66
480,2016-3-4 08:00:00,100,100,66,66
481,2016-3-4 08:10:00,100,100,66,66
482,2016-3-4 08:20:00,100,100,66,66
483,2016-3-4 08:30:00,100,100,66,66
484,2016-3-4 08:40:00,100,100,66,66
485,2016-3-4 08:50:00,100,100,66,66
486,2016-3-4 09:00:00,100,100,66,66
487,2016-3-4 09:10:00,100,100,66,66
488,2016-3-4 09:20:00,100,100,66,66
489,2016-3-4 09:30:00,100,100,66,66
490,2016-3-4 09:40:00,100,100,66,66
491,2016-3-4 09:50:00,100,100,66,66
492,2016-3-4 10:00:00,100,100,66,66
493,2016-3-4 10:10:00,100,100,66,66
494,2016-3-4 10:20:00,100,100,66,66
495,2016-3-4 10:30:00,100,100,66,66
496,2016-3-4 10:40:00,100,100,66,66
497,2016-3-4 10:50:00,100,100,66,66
498,2016-3-4 11:00:00,100,100,66,66
499,2016-3-4 11:10:00,100,100,66,66
500,2016-3-4 11:20:00,100,100,66,66
501,2016-3-4 11:30:00,100,100,66,66
502,2016-3-4 11:40:00,100,100,66,66
503,2016-3-4 11:50:00,100,100,66,66
504,2016-3-4 12:00:00,100,100,66,66
505,2016-3-4 12:10:00,100,100,66,66
506,2016-3-4 12:20:00,100,100,66,66
507,2016-3-4 12:30:00,100,100,66,66
508,2016-3-4 12:40:00,100,100,66,66
509,2016-3-4 12:50:00,100,100,66,66
510,2016-3-4 13:00:00,100,100,66,66
511,2016-3-4 13:10:00,100,100,66,66
512,2016-3-4 13:20:00,100,100,66,66
513,2016-3-4 13:30:00,100,100,66,66
514,2016-3-4 13:40:00,100,100,66,66
515,2016-3-4 13:50:00,100,100,66,66
516,2016-3-4 14:00:00,100,100,66,66
517,2016-3-4 14:10:00,100,100,66,66
518,2016-3-4 14:20:00,100,100,66,66
519,2016-3-4 14:30:00,100,100,66,66
520,2016-3-4 14:40:00,100,100,66,66
521,2016-3-4 14:50:00,100,100,66,66
522,2016-3-4 15:00:00,100,100,66,66
523,2016-3-4 15:10:00,100,100,66,66
524,2016-3-4 15:20:00,100,100,66,66
525,2016-3-4 15:30:00,100,100,66,66
526,2016-3-4 15:40:00,100,100,66,66
527,2016-3-4 15:50:00,100,100,66,66
528,2016-3-4 16:00:00,100,100,66,66
529,2016-3-4 16:10:00,100,100,66,66
530,2016-3-4 16:20:00,100,100,66,66
531,2016-3-4 16:30:00,100,100,66,66
532,2016-3-4 16:40:00,100,100,66,66
533,2016-3-4 16:50:00,100,100,66,66
534,2016-3-4 17:00:00,100,100,66,66
535,2016-3-4 17:10:00,100,100,66,66
536,2016-3-4 17:20:00,100,100,60,60
537,2016-3-4 17:30:00,100,100,60,60
538,2016-3-4 17:40:00,91,91,69,69
539,2016-3-4 17:50:00,91,91,69,69
540,2016-3-4 18:00:00,80,80,85,85
541,2016-3-4 18:10:00,100,100,75,75
542,2016-3-4 18:20:00,100,100,65,65
543,2016-3-4 18:30:00,100,100,65,65
544,2016-3-4 18:40:00,100,100,65,65
545,2016-3-4 18:50:00,100,100,65,65
546,2016-3-4 19:00:00,100,100,65,65
547,2016-3-4 19:10:00,100,100,65,65
548,2016-3-4 19:20:00,100,100,65,65
549,2016-3-4 19:30:00,100,100,65,65
550,2016-3-4 19:40:00,100,100,65,65
551,2016-3-4 19:50:00,100,100,65,65
552,2016-3-4 20:00:00,100,100,65,65
553,2016-3-4 20:10:00,100,100,65,65
554,2016-3-4 20:20:00,100,100,65,65
555,2016-3-4 20:30:00,100,100,70,70
556,2016-3-4 20:40:00,100,100,70,70
557,2016-3-4 20:50:00,100,100,70,70
558,2016-3-4 21:00:00,100,100,70,70
559,2016-3-4 21:10:00,100,100,70,70
560,2016-3-4 21:20:00,100,100,70,70
561,2016-3-4 21:30:00,100,100,70,70
562,2016-3-4 21:40:00,100,100,70,70
563,2016-3-4 21:50:00,100,100,70,70
564,2016-3-4 22:00:00,100,100,70,70
565,2016-3-4 22:10:00,100,100,70,70
566,2016-3-4 22:20:00,100,100,70,70
567,2016-3-4 22:30:00,100,100,70,70
568,2016-3-4 22:40:00,100,100,70,70
569,2016-3-4 22:50:00,100,100,70,70
570,2016-3-4 23:00:00,100,100,70,70
571,2016-3-4 23:10:00,100,100,70,70
572,2016-3-4 23:20:00,100,100,70,70
573,2016-3-4 23:30:00,100,100,70,70
574,2016-3-4 23:40:00,100,100,70,70
575,2016-3-4 23:50:00,90,89,80,80
576,2016-3-5 00:00:00,90,89,80,80
577,2016-3-5 00:10:00,90,89,80,80
578,2016-3-5 00:20:00,90,89,80,80
579,2016-3-5 00:30:00,90,89,80,80
580,2016-3-5 00:40:00,94,93,72,72
581,2016-3-5 00:50:00,94,93,72,72
582,2016-3-5 01:00:00,94,93,72,72
583,2016-3-5 01:10:00,94,93,72,72
584,2016-3-5 01:20:00,94,93,72,72
585,2016-3-5 01:30:00,94,93,72,72
586,2016-3-5 01:40:00,94,93,72,72
587,2016-3-5 01:50:00,94,93,72,72
588,2016-3-5 02:00:00,94,93,72,72
589,2016-3-5 02:10:00,94,93,72,72
590,2016-3-5 02:20:00,94,93,72,72
591,2016-3-5 02:30:00,94,93,72,72
592,2016-3-5 02:40:00,94,93,72,72
593,2016-3-5 02:50:00,94,93,72,72
594,2016-3-5 03:00:00,94,93,72,72
595,2016-3-5 03:10:00,94,93,72,72
596,2016-3-5 03:20:00,94,93,72,72
597,2016-3-5 03:30:00,94,93,72,72
598,2016-3-5 03:40:00,94,93,72,72
599,2016-3-5 03:50:00,94,93,72,72
600,2016-3-5 04:00:00,94,93,72,72
601,2016-3-5 04:10:00,94,93,72,72
602,2016-3-5 04:20:00,94,93,72,72
603,2016-3-5 04:30:00,94,93,72,72
604,2016-3-5 04:40:00,94,93,72,72
