num,date,HHA71AS001XQ01Value,HHA72AS001XQ01Value,HHA73AS001XQ01Value,HHA74AS001XQ01Value,HHA81AS001XQ01Value,HHA82AS001XQ01Value,HHA83AS001XQ01Value,HHA84AS001XQ01Value
2148,2016-3-15 22:00:00,65,65,65,65,65,65,65,65
2149,2016-3-15 22:10:00,65,65,65,65,65,65,65,65
2150,2016-3-15 22:20:00,65,65,65,65,65,65,65,65
2151,2016-3-15 22:30:00,65,65,65,65,65,65,65,65
2152,2016-3-15 22:40:00,65,65,65,65,65,65,65,65
2153,2016-3-15 22:50:00,65,65,65,65,65,65,65,65
2154,2016-3-15 23:00:00,65,65,65,65,65,65,65,65
2155,2016-3-15 23:10:00,65,65,65,65,65,65,65,65
2156,2016-3-15 23:20:00,65,65,65,65,65,65,65,65
2157,2016-3-15 23:30:00,65,65,65,65,65,65,65,65
2158,2016-3-15 23:40:00,65,65,65,65,65,65,65,65
2159,2016-3-15 23:50:00,65,65,65,65,65,65,65,65
2160,2016-3-16 00:00:00,65,65,65,65,65,65,65,65
2161,2016-3-16 00:10:00,65,65,65,65,65,65,65,65
2162,2016-3-16 00:20:00,65,65,65,65,65,65,65,65
2163,2016-3-16 00:30:00,65,65,65,65,65,65,65,65
2164,2016-3-16 00:40:00,65,65,65,65,65,65,65,65
2165,2016-3-16 00:50:00,65,65,65,65,65,65,65,65
2166,2016-3-16 01:00:00,65,65,65,65,65,65,65,65
2167,2016-3-16 01:10:00,65,65,65,65,65,65,65,65
2168,2016-3-16 01:20:00,65,65,65,65,65,65,65,65
2169,2016-3-16 01:30:00,65,65,65,65,65,65,65,65
2170,2016-3-16 01:40:00,65,65,65,65,65,65,65,65
2171,2016-3-16 01:50:00,65,65,65,65,65,65,65,65
2172,2016-3-16 02:00:00,65,65,65,65,65,65,65,65
2173,2016-3-16 02:10:00,65,65,65,65,65,65,65,65
2174,2016-3-16 02:20:00,65,65,65,65,65,65,65,65
2175,2016-3-16 02:30:00,65,65,65,65,65,65,65,65
2176,2016-3-16 02:40:00,65,65,65,65,65,65,65,65
2177,2016-3-16 02:50:00,65,65,65,65,65,65,65,65
2178,2016-3-16 03:00:00,65,65,65,65,65,65,65,65
2179,2016-3-16 03:10:00,65,65,65,65,65,65,65,65
2180,2016-3-16 03:20:00,65,65,65,65,65,65,65,65
2181,2016-3-16 03:30:00,65,65,65,65,65,65,65,65
2182,2016-3-16 03:40:00,65,65,65,65,65,65,65,65
2183,2016-3-16 03:50:00,65,65,65,65,65,65,65,65
2184,2016-3-16 04:00:00,65,65,65,65,65,65,65,65
2185,2016-3-16 04:10:00,65,65,65,65,65,65,65,65
2186,2016-3-16 04:20:00,65,65,65,65,65,65,65,65
2187,2016-3-16 04:30:00,65,65,65,65,65,65,65,65
2188,2016-3-16 04:40:00,65,65,65,65,65,65,65,65
2189,2016-3-16 04:50:00,65,65,65,65,65,65,65,65
2190,2016-3-16 05:00:00,65,65,65,65,65,65,65,65
2191,2016-3-16 05:10:00,65,65,65,65,65,65,65,65
2192,2016-3-16 05:20:00,65,65,65,65,65,65,65,65
2193,2016-3-16 05:30:00,65,65,65,65,65,65,65,65
2194,2016-3-16 05:40:00,65,65,65,65,65,65,65,65
2195,2016-3-16 05:50:00,65,65,65,65,65,65,65,65
2196,2016-3-16 06:00:00,65,65,65,65,65,65,65,65
2197,2016-3-16 06:10:00,65,65,65,65,65,65,65,65
2198,2016-3-16 06:20:00,65,65,65,65,65,65,65,65
2199,2016-3-16 06:30:00,65,65,65,65,65,65,65,65
2200,2016-3-16 06:40:00,65,65,65,65,65,65,65,65
2201,2016-3-16 06:50:00,65,65,65,65,65,65,65,65
2202,2016-3-16 07:00:00,65,65,65,65,65,65,65,65
2203,2016-3-16 07:10:00,65,65,65,65,65,65,65,65
2204,2016-3-16 07:20:00,65,65,65,65,65,65,65,65
2205,2016-3-16 07:30:00,65,65,65,65,65,65,65,65
2206,2016-3-16 07:40:00,65,65,65,65,65,65,65,65
2207,2016-3-16 07:50:00,65,65,65,65,65,65,65,65
2208,2016-3-16 08:00:00,65,65,65,65,65,65,65,65
2209,2016-3-16 08:10:00,65,65,65,65,65,65,65,65
2210,2016-3-16 08:20:00,65,65,65,65,65,65,65,65
2211,2016-3-16 08:30:00,65,65,65,65,65,65,65,65
2212,2016-3-16 08:40:00,65,65,65,65,65,65,65,65
2213,2016-3-16 08:50:00,65,65,65,65,65,65,65,65
2214,2016-3-16 09:00:00,65,65,65,65,65,65,65,65
2215,2016-3-16 09:10:00,65,65,65,65,65,65,65,65
2216,2016-3-16 09:20:00,65,65,65,65,65,65,65,65
2217,2016-3-16 09:30:00,65,65,65,65,65,65,65,65
2218,2016-3-16 09:40:00,65,65,65,65,65,65,65,65
2219,2016-3-16 09:50:00,65,65,65,65,65,65,65,65
2220,2016-3-16 10:00:00,65,65,65,65,65,65,65,65
2221,2016-3-16 10:10:00,65,65,65,65,65,65,65,65
2222,2016-3-16 10:20:00,65,65,65,65,65,65,65,65
2223,2016-3-16 10:30:00,65,65,65,65,65,65,65,65
2224,2016-3-16 10:40:00,65,65,65,65,65,65,65,65
2225,2016-3-16 10:50:00,65,65,65,65,65,65,65,65
2226,2016-3-16 11:00:00,65,65,65,65,65,65,65,65
2227,2016-3-16 11:10:00,65,65,65,65,65,65,65,65
2228,2016-3-16 11:20:00,65,65,65,65,65,65,65,65
2229,2016-3-16 11:30:00,65,65,65,65,65,65,65,65
2230,2016-3-16 11:40:00,65,65,65,65,65,65,65,65
2231,2016-3-16 11:50:00,65,65,65,65,65,65,65,65
2232,2016-3-16 12:00:00,65,65,65,65,65,65,65,65
2233,2016-3-16 12:10:00,65,65,65,65,65,65,65,65
2234,2016-3-16 12:20:00,65,65,65,65,65,65,65,65
2235,2016-3-16 12:30:00,65,65,65,65,65,65,65,65
2236,2016-3-16 12:40:00,65,65,65,65,65,65,65,65
2237,2016-3-16 12:50:00,65,65,65,65,65,65,65,65
2238,2016-3-16 13:00:00,65,65,65,65,65,65,65,65
2239,2016-3-16 13:10:00,65,65,65,65,65,65,65,65
2240,2016-3-16 13:20:00,65,65,65,65,65,65,65,65
2241,2016-3-16 13:30:00,65,65,65,65,65,65,65,65
2242,2016-3-16 13:40:00,65,65,65,65,65,65,65,65
2243,2016-3-16 13:50:00,65,65,65,65,65,65,65,65
2244,2016-3-16 14:00:00,65,65,65,65,65,65,65,65
2245,2016-3-16 14:10:00,65,65,65,65,65,65,65,65
2246,2016-3-16 14:20:00,65,65,65,65,65,65,65,65
2247,2016-3-16 14:30:00,65,65,65,65,65,65,65,65
2248,2016-3-16 14:40:00,65,65,65,65,65,65,65,65
2249,2016-3-16 14:50:00,65,65,65,65,65,65,65,65
2250,2016-3-16 15:00:00,65,65,65,65,65,65,65,65
2251,2016-3-16 15:10:00,65,65,65,65,65,65,65,65
2252,2016-3-16 15:20:00,65,65,65,65,65,65,65,65
2253,2016-3-16 15:30:00,65,65,65,65,65,65,65,65
2254,2016-3-16 15:40:00,65,65,65,65,65,65,65,65
2255,2016-3-16 15:50:00,65,65,65,65,65,65,65,65
2256,2016-3-16 16:00:00,65,65,65,65,65,65,65,65
2257,2016-3-16 16:10:00,65,65,65,65,65,65,65,65
2258,2016-3-16 16:20:00,65,65,65,65,65,65,65,65
2259,2016-3-16 16:30:00,65,65,65,65,65,65,65,65
2260,2016-3-16 16:40:00,65,65,65,65,65,65,65,65
2261,2016-3-16 16:50:00,65,65,65,65,65,65,65,65
2262,2016-3-16 17:00:00,65,65,65,65,65,65,65,65
2263,2016-3-16 17:10:00,65,65,65,65,65,65,65,65
2264,2016-3-16 17:20:00,65,65,65,65,65,65,65,65
2265,2016-3-16 17:30:00,65,65,65,65,65,65,65,65
2266,2016-3-16 17:40:00,65,65,65,65,65,65,65,65
2267,2016-3-16 17:50:00,65,65,65,65,65,65,65,65
2268,2016-3-16 18:00:00,65,65,65,65,65,65,65,65
2269,2016-3-16 18:10:00,65,65,65,65,65,65,65,65
2270,2016-3-16 18:20:00,65,65,65,65,65,65,65,65
2271,2016-3-16 18:30:00,65,65,65,65,65,65,65,65
2272,2016-3-16 18:40:00,65,65,65,65,65,65,65,65
2273,2016-3-16 18:50:00,65,65,65,65,65,65,65,65
2274,2016-3-16 19:00:00,65,65,65,65,65,65,65,65
2275,2016-3-16 19:10:00,65,65,65,65,65,65,65,65
2276,2016-3-16 19:20:00,65,65,65,65,65,65,65,65
2277,2016-3-16 19:30:00,65,65,65,65,65,65,65,65
2278,2016-3-16 19:40:00,65,65,65,65,65,65,65,65
2279,2016-3-16 19:50:00,65,65,65,65,65,65,65,65
2280,2016-3-16 20:00:00,65,65,65,65,65,65,65,65
2281,2016-3-16 20:10:00,65,65,65,65,65,65,65,65
2282,2016-3-16 20:20:00,65,65,65,65,65,65,65,65
2283,2016-3-16 20:30:00,65,65,65,65,65,65,65,65
2284,2016-3-16 20:40:00,65,65,65,65,65,65,65,65
2285,2016-3-16 20:50:00,65,65,65,65,65,65,65,65
2286,2016-3-16 21:00:00,65,65,65,65,65,65,65,65
2287,2016-3-16 21:10:00,65,65,65,65,65,65,65,65
2288,2016-3-16 21:20:00,65,65,65,65,65,65,65,65
2289,2016-3-16 21:30:00,65,65,65,65,65,65,65,65
2290,2016-3-16 21:40:00,65,65,65,65,65,65,65,65
2291,2016-3-16 21:50:00,65,65,65,65,65,65,65,65
2292,2016-3-16 22:00:00,65,65,65,65,65,65,65,65
2293,2016-3-16 22:10:00,65,65,65,65,65,65,65,65
2294,2016-3-16 22:20:00,65,65,65,65,65,65,65,65
2295,2016-3-16 22:30:00,65,65,65,65,65,65,65,65
2296,2016-3-16 22:40:00,65,65,65,65,65,65,65,65
2297,2016-3-16 22:50:00,65,65,65,65,65,65,65,65
2298,2016-3-16 23:00:00,65,65,65,65,65,65,65,65
2299,2016-3-16 23:10:00,65,65,65,65,65,65,65,65
2300,2016-3-16 23:20:00,65,65,65,65,65,65,65,65
2301,2016-3-16 23:30:00,65,65,65,65,65,65,65,65
2302,2016-3-16 23:40:00,65,65,65,65,65,65,65,65
2303,2016-3-16 23:50:00,65,65,65,65,65,65,65,65
2304,2016-3-17 00:00:00,65,65,65,65,65,65,65,65
2305,2016-3-17 00:10:00,65,65,65,65,65,65,65,65
2306,2016-3-17 00:20:00,65,65,65,65,65,65,65,65
2307,2016-3-17 00:30:00,65,65,65,65,65,65,65,65
2308,2016-3-17 00:40:00,65,65,65,65,65,65,65,65
2309,2016-3-17 00:50:00,65,65,65,65,65,65,65,65
2310,2016-3-17 01:00:00,65,65,65,65,65,65,65,65
2311,2016-3-17 01:10:00,65,65,65,65,65,65,65,65
2312,2016-3-17 01:20:00,65,65,65,65,65,65,65,65
2313,2016-3-17 01:30:00,65,65,65,65,65,65,65,65
2314,2016-3-17 01:40:00,65,65,65,65,65,65,65,65
2315,2016-3-17 01:50:00,65,65,65,65,65,65,65,65
2316,2016-3-17 02:00:00,65,65,65,65,65,65,65,65
2317,2016-3-17 02:10:00,65,65,65,65,65,65,65,65
2318,2016-3-17 02:20:00,65,65,65,65,65,65,65,65
2319,2016-3-17 02:30:00,65,65,65,65,65,65,65,65
2320,2016-3-17 02:40:00,65,65,65,65,65,65,65,65
2321,2016-3-17 02:50:00,65,65,65,65,65,65,65,65
2322,2016-3-17 03:00:00,65,65,65,65,65,65,65,65
2323,2016-3-17 03:10:00,65,65,65,65,65,65,65,65
2324,2016-3-17 03:20:00,65,65,65,65,65,65,65,65
2325,2016-3-17 03:30:00,65,65,65,65,65,65,65,65
2326,2016-3-17 03:40:00,65,65,65,65,65,65,65,65
2327,2016-3-17 03:50:00,65,65,65,65,65,65,65,65
2328,2016-3-17 04:00:00,65,65,65,65,65,65,65,65
2329,2016-3-17 04:10:00,65,65,65,65,65,65,65,65
2330,2016-3-17 04:20:00,65,65,65,65,65,65,65,65
2331,2016-3-17 04:30:00,65,65,65,65,65,65,65,65
2332,2016-3-17 04:40:00,65,65,65,65,65,65,65,65
2333,2016-3-17 04:50:00,65,65,65,65,65,65,65,65
2334,2016-3-17 05:00:00,65,65,65,65,65,65,65,65
2335,2016-3-17 05:10:00,65,65,65,65,65,65,65,65
2336,2016-3-17 05:20:00,65,65,65,65,65,65,65,65
2337,2016-3-17 05:30:00,65,65,65,65,65,65,65,65
2338,2016-3-17 05:40:00,65,65,65,65,65,65,65,65
2339,2016-3-17 05:50:00,65,65,65,65,65,65,65,65
2340,2016-3-17 06:00:00,65,65,65,65,65,65,65,65
2341,2016-3-17 06:10:00,65,65,65,65,65,65,65,65
2342,2016-3-17 06:20:00,65,65,65,65,65,65,65,65
2343,2016-3-17 06:30:00,65,65,65,65,65,65,65,65
2344,2016-3-17 06:40:00,65,65,65,65,65,65,65,65
2345,2016-3-17 06:50:00,65,65,65,65,65,65,65,65
2346,2016-3-17 07:00:00,65,65,65,65,65,65,65,65
2347,2016-3-17 07:10:00,65,65,65,65,65,65,65,65
2348,2016-3-17 07:20:00,65,65,65,65,65,65,65,65
2349,2016-3-17 07:30:00,65,65,65,65,65,65,65,65
2350,2016-3-17 07:40:00,65,65,65,65,65,65,65,65
2351,2016-3-17 07:50:00,65,65,65,65,65,65,65,65
2352,2016-3-17 08:00:00,65,65,65,65,65,65,65,65
2353,2016-3-17 08:10:00,65,65,65,65,65,65,65,65
2354,2016-3-17 08:20:00,65,65,65,65,65,65,65,65
2355,2016-3-17 08:30:00,65,65,65,65,65,65,65,65
2356,2016-3-17 08:40:00,65,65,65,65,65,65,65,65
2357,2016-3-17 08:50:00,65,65,65,65,65,65,65,65
2358,2016-3-17 09:00:00,65,65,65,65,65,65,65,65
2359,2016-3-17 09:10:00,65,65,65,65,65,65,65,65
2360,2016-3-17 09:20:00,65,65,65,65,65,65,65,65
2361,2016-3-17 09:30:00,65,65,65,65,65,65,65,65
2362,2016-3-17 09:40:00,65,65,65,65,65,65,65,65
2363,2016-3-17 09:50:00,65,65,65,65,65,65,65,65
2364,2016-3-17 10:00:00,65,65,65,65,65,65,65,65
2365,2016-3-17 10:10:00,65,65,65,65,65,65,65,65
2366,2016-3-17 10:20:00,65,65,65,65,65,65,65,65
2367,2016-3-17 10:30:00,65,65,65,65,65,65,65,65
2368,2016-3-17 10:40:00,65,65,65,65,65,65,65,65
2369,2016-3-17 10:50:00,65,65,65,65,65,65,65,65
2370,2016-3-17 11:00:00,65,65,65,65,65,65,65,65
2371,2016-3-17 11:10:00,65,65,65,65,65,65,65,65
2372,2016-3-17 11:20:00,65,65,65,65,65,65,65,65
2373,2016-3-17 11:30:00,65,65,65,65,65,65,65,65
2374,2016-3-17 11:40:00,65,65,65,65,65,65,65,65
2375,2016-3-17 11:50:00,65,65,65,65,65,65,65,65
2376,2016-3-17 12:00:00,65,65,65,65,65,65,65,65
2377,2016-3-17 12:10:00,65,65,65,65,65,65,65,65
2378,2016-3-17 12:20:00,65,65,65,65,65,65,65,65
2379,2016-3-17 12:30:00,65,65,65,65,65,65,65,65
2380,2016-3-17 12:40:00,65,65,65,65,65,65,65,65
2381,2016-3-17 12:50:00,65,65,65,65,65,65,65,65
2382,2016-3-17 13:00:00,65,65,65,65,65,65,65,65
2383,2016-3-17 13:10:00,65,65,65,65,65,65,65,65
2384,2016-3-17 13:20:00,65,65,65,65,65,65,65,65
2385,2016-3-17 13:30:00,65,65,65,65,65,65,65,65
2386,2016-3-17 13:40:00,65,65,65,65,65,65,65,65
2387,2016-3-17 13:50:00,65,65,65,65,65,65,65,65
2388,2016-3-17 14:00:00,65,65,65,65,65,65,65,65
2389,2016-3-17 14:10:00,65,65,65,65,65,65,65,65
2390,2016-3-17 14:20:00,65,65,65,65,65,65,65,65
2391,2016-3-17 14:30:00,65,65,65,65,65,65,65,65
2392,2016-3-17 14:40:00,65,65,65,65,65,65,65,65
2393,2016-3-17 14:50:00,65,65,65,65,65,65,65,65
2394,2016-3-17 15:00:00,65,65,65,65,65,65,65,65
2395,2016-3-17 15:10:00,65,65,65,65,65,65,65,65
2396,2016-3-17 15:20:00,65,65,65,65,65,65,65,65
2397,2016-3-17 15:30:00,65,65,65,65,65,65,65,65
2398,2016-3-17 15:40:00,65,65,65,65,65,65,65,65
2399,2016-3-17 15:50:00,65,65,65,65,65,65,65,65
2400,2016-3-17 16:00:00,65,65,65,65,65,65,65,65
2401,2016-3-17 16:10:00,65,65,65,65,65,65,65,65
2402,2016-3-17 16:20:00,65,65,65,65,65,65,65,65
2403,2016-3-17 16:30:00,65,65,65,65,65,65,65,65
2404,2016-3-17 16:40:00,65,65,65,65,65,65,65,65
2405,2016-3-17 16:50:00,65,65,65,65,65,65,65,65
2406,2016-3-17 17:00:00,65,65,65,65,65,65,65,65
2407,2016-3-17 17:10:00,65,65,65,65,65,65,65,65
2408,2016-3-17 17:20:00,65,65,65,65,65,65,65,65
2409,2016-3-17 17:30:00,65,65,65,65,65,65,65,65
2410,2016-3-17 17:40:00,65,65,65,65,65,65,65,65
2411,2016-3-17 17:50:00,65,65,65,65,65,65,65,65
2412,2016-3-17 18:00:00,65,65,65,65,65,65,65,65
2413,2016-3-17 18:10:00,65,65,65,65,65,65,65,65
2414,2016-3-17 18:20:00,65,65,65,65,65,65,65,65
2415,2016-3-17 18:30:00,65,65,65,65,65,65,65,65
2416,2016-3-17 18:40:00,65,65,65,65,65,65,65,65
2417,2016-3-17 18:50:00,65,65,65,65,65,65,65,65
2418,2016-3-17 19:00:00,65,65,65,65,65,65,65,65
2419,2016-3-17 19:10:00,65,65,65,65,65,65,65,65
2420,2016-3-17 19:20:00,65,65,65,65,65,65,65,65
2421,2016-3-17 19:30:00,65,65,65,65,65,65,65,65
2422,2016-3-17 19:40:00,65,65,65,65,65,65,65,65
2423,2016-3-17 19:50:00,65,65,65,65,65,65,65,65
2424,2016-3-17 20:00:00,65,65,65,65,65,65,65,65
2425,2016-3-17 20:10:00,65,65,65,65,65,65,65,65
2426,2016-3-17 20:20:00,65,65,65,65,65,65,65,65
2427,2016-3-17 20:30:00,65,65,65,65,65,65,65,65
2428,2016-3-17 20:40:00,65,65,65,65,65,65,65,65
2429,2016-3-17 20:50:00,65,65,65,65,65,65,65,65
2430,2016-3-17 21:00:00,65,65,65,65,65,65,65,65
2431,2016-3-17 21:10:00,65,65,65,65,65,65,65,65
2432,2016-3-17 21:20:00,65,65,65,65,65,65,65,65
2433,2016-3-17 21:30:00,65,65,65,65,65,65,65,65
2434,2016-3-17 21:40:00,65,65,65,65,65,65,65,65
2435,2016-3-17 21:50:00,65,65,65,65,65,65,65,65
2436,2016-3-17 22:00:00,65,65,65,65,65,65,65,65
2437,2016-3-17 22:10:00,65,65,65,65,65,65,65,65
2438,2016-3-17 22:20:00,65,65,65,65,65,65,65,65
2439,2016-3-17 22:30:00,65,65,65,65,65,65,65,65
2440,2016-3-17 22:40:00,65,65,65,65,65,65,65,65
2441,2016-3-17 22:50:00,65,65,65,65,65,65,65,65
2442,2016-3-17 23:00:00,65,65,65,65,65,65,65,65
2443,2016-3-17 23:10:00,65,65,65,65,65,65,65,65
2444,2016-3-17 23:20:00,65,65,65,65,65,65,65,65
2445,2016-3-17 23:30:00,65,65,65,65,65,65,65,65
2446,2016-3-17 23:40:00,65,65,65,65,65,65,65,65
2447,2016-3-17 23:50:00,65,65,65,65,65,65,65,65
2448,2016-3-18 00:00:00,65,65,65,65,65,65,65,65
2449,2016-3-18 00:10:00,65,65,65,65,65,65,65,65
2450,2016-3-18 00:20:00,65,65,65,65,65,65,65,65
2451,2016-3-18 00:30:00,65,65,65,65,65,65,65,65
2452,2016-3-18 00:40:00,65,65,65,65,65,65,65,65
2453,2016-3-18 00:50:00,65,65,65,65,65,65,65,65
2454,2016-3-18 01:00:00,65,65,65,65,65,65,65,65
2455,2016-3-18 01:10:00,65,65,65,65,65,65,65,65
2456,2016-3-18 01:20:00,65,65,65,65,65,65,65,65
2457,2016-3-18 01:30:00,65,65,65,65,65,65,65,65
2458,2016-3-18 01:40:00,65,65,65,65,65,65,65,65
2459,2016-3-18 01:50:00,65,65,65,65,65,65,65,65
2460,2016-3-18 02:00:00,65,65,65,65,65,65,65,65
2461,2016-3-18 02:10:00,65,65,65,65,65,65,65,65
2462,2016-3-18 02:20:00,65,65,65,65,65,65,65,65
2463,2016-3-18 02:30:00,65,65,65,65,65,65,65,65
2464,2016-3-18 02:40:00,65,65,65,65,65,65,65,65
2465,2016-3-18 02:50:00,65,65,65,65,65,65,65,65
2466,2016-3-18 03:00:00,65,65,65,65,65,65,65,65
2467,2016-3-18 03:10:00,65,65,65,65,65,65,65,65
2468,2016-3-18 03:20:00,65,65,65,65,65,65,65,65
2469,2016-3-18 03:30:00,65,65,65,65,65,65,65,65
2470,2016-3-18 03:40:00,65,65,65,65,65,65,65,65
2471,2016-3-18 03:50:00,65,65,65,65,65,65,65,65
2472,2016-3-18 04:00:00,65,65,65,65,65,65,65,65
2473,2016-3-18 04:10:00,65,65,65,65,65,65,65,65
2474,2016-3-18 04:20:00,65,65,65,65,65,65,65,65
2475,2016-3-18 04:30:00,65,65,65,65,65,65,65,65
2476,2016-3-18 04:40:00,65,65,65,65,65,65,65,65
2477,2016-3-18 04:50:00,65,65,65,65,65,65,65,65
2478,2016-3-18 05:00:00,65,65,65,65,65,65,65,65
2479,2016-3-18 05:10:00,65,65,65,65,65,65,65,65
2480,2016-3-18 05:20:00,65,65,65,65,65,65,65,65
2481,2016-3-18 05:30:00,65,65,65,65,65,65,65,65
2482,2016-3-18 05:40:00,65,65,65,65,65,65,65,65
2483,2016-3-18 05:50:00,65,65,65,65,65,65,65,65
2484,2016-3-18 06:00:00,65,65,65,65,65,65,65,65
2485,2016-3-18 06:10:00,65,65,65,65,65,65,65,65
2486,2016-3-18 06:20:00,65,65,65,65,65,65,65,65
2487,2016-3-18 06:30:00,65,65,65,65,65,65,65,65
2488,2016-3-18 06:40:00,65,65,65,65,65,65,65,65
2489,2016-3-18 06:50:00,65,65,65,65,65,65,65,65
2490,2016-3-18 07:00:00,65,65,65,65,65,65,65,65
2491,2016-3-18 07:10:00,65,65,65,65,65,65,65,65
2492,2016-3-18 07:20:00,65,65,65,65,65,65,65,65
2493,2016-3-18 07:30:00,65,65,65,65,65,65,65,65
2494,2016-3-18 07:40:00,65,65,65,65,65,65,65,65
2495,2016-3-18 07:50:00,65,65,65,65,65,65,65,65
2496,2016-3-18 08:00:00,65,65,65,65,65,65,65,65
2497,2016-3-18 08:10:00,65,65,65,65,65,65,65,65
2498,2016-3-18 08:20:00,90,90,90,90,90,90,90,90
2499,2016-3-18 08:30:00,90,90,90,90,90,90,90,90
2500,2016-3-18 08:40:00,90,90,90,90,90,90,90,90
2501,2016-3-18 08:50:00,90,90,90,90,90,90,90,90
2502,2016-3-18 09:00:00,90,90,90,90,90,90,90,90
2503,2016-3-18 09:10:00,90,90,90,90,90,90,90,90
2504,2016-3-18 09:20:00,90,90,90,90,90,90,90,90
2505,2016-3-18 09:30:00,90,90,90,90,90,90,90,90
2506,2016-3-18 09:40:00,90,90,90,90,90,90,90,90
2507,2016-3-18 09:50:00,90,90,90,90,90,90,90,90
2508,2016-3-18 10:00:00,90,90,90,90,90,90,90,90
2509,2016-3-18 10:10:00,90,90,90,90,90,90,90,90
2510,2016-3-18 10:20:00,90,90,90,90,90,90,90,90
2511,2016-3-18 10:30:00,90,90,90,90,90,90,90,90
2512,2016-3-18 10:40:00,90,90,90,90,90,90,90,90
2513,2016-3-18 10:50:00,90,90,90,90,90,90,90,90
2514,2016-3-18 11:00:00,90,90,90,90,90,90,90,90
2515,2016-3-18 11:10:00,90,90,90,90,90,90,90,90
2516,2016-3-18 11:20:00,90,90,90,90,90,90,90,90
2517,2016-3-18 11:30:00,90,90,90,90,90,90,90,90
2518,2016-3-18 11:40:00,90,90,90,90,90,90,90,90
2519,2016-3-18 11:50:00,90,90,90,90,90,90,90,90
2520,2016-3-18 12:00:00,90,90,90,90,90,90,90,90
2521,2016-3-18 12:10:00,90,90,90,90,90,90,90,90
2522,2016-3-18 12:20:00,90,90,90,90,90,90,90,90
2523,2016-3-18 12:30:00,90,90,90,90,90,90,90,90
2524,2016-3-18 12:40:00,90,90,90,90,90,90,90,90
2525,2016-3-18 12:50:00,90,90,90,90,90,90,90,90
2526,2016-3-18 13:00:00,90,90,90,90,90,90,90,90
2527,2016-3-18 13:10:00,90,90,90,90,90,90,90,90
2528,2016-3-18 13:20:00,90,90,90,90,90,90,90,90
2529,2016-3-18 13:30:00,90,90,90,90,90,90,90,90
2530,2016-3-18 13:40:00,90,90,90,90,90,90,90,90
2531,2016-3-18 13:50:00,90,90,90,90,90,90,90,90
2532,2016-3-18 14:00:00,90,90,90,90,90,90,90,90
2533,2016-3-18 14:10:00,90,90,90,90,90,90,90,90
2534,2016-3-18 14:20:00,90,90,90,90,90,90,90,90
2535,2016-3-18 14:30:00,90,90,90,90,90,90,90,90
2536,2016-3-18 14:40:00,90,90,90,90,90,90,90,90
2537,2016-3-18 14:50:00,90,90,90,90,90,90,90,90
2538,2016-3-18 15:00:00,90,90,90,90,90,90,90,90
2539,2016-3-18 15:10:00,90,90,90,90,90,90,90,90
2540,2016-3-18 15:20:00,90,90,90,90,90,90,90,90
2541,2016-3-18 15:30:00,90,90,90,90,90,90,90,90
2542,2016-3-18 15:40:00,90,90,90,90,90,90,90,90
2543,2016-3-18 15:50:00,90,90,90,90,90,90,90,90
2544,2016-3-18 16:00:00,90,90,90,90,90,90,90,90
2545,2016-3-18 16:10:00,90,90,90,90,90,90,90,90
2546,2016-3-18 16:20:00,90,90,90,90,90,90,90,90
2547,2016-3-18 16:30:00,90,90,90,90,90,90,90,90
2548,2016-3-18 16:40:00,90,90,90,90,90,90,90,90
2549,2016-3-18 16:50:00,90,90,90,90,90,90,90,90
2550,2016-3-18 17:00:00,90,90,90,90,90,90,90,90
2551,2016-3-18 17:10:00,90,90,90,90,90,90,90,90
2552,2016-3-18 17:20:00,90,90,90,90,90,90,90,90
2553,2016-3-18 17:30:00,90,90,90,90,90,90,90,90
2554,2016-3-18 17:40:00,90,90,90,90,90,90,90,90
2555,2016-3-18 17:50:00,90,90,90,90,90,90,90,90
2556,2016-3-18 18:00:00,90,90,90,90,90,90,90,90
2557,2016-3-18 18:10:00,90,90,90,90,90,90,90,90
2558,2016-3-18 18:20:00,90,90,90,90,90,90,90,90
2559,2016-3-18 18:30:00,90,90,90,90,90,90,90,90
2560,2016-3-18 18:40:00,90,90,90,90,90,90,90,90
2561,2016-3-18 18:50:00,90,90,90,90,90,90,90,90
2562,2016-3-18 19:00:00,90,90,90,90,90,90,90,90
2563,2016-3-18 19:10:00,90,90,90,90,90,90,90,90
2564,2016-3-18 19:20:00,90,90,90,90,90,90,90,90
2565,2016-3-18 19:30:00,90,90,90,90,90,90,90,90
2566,2016-3-18 19:40:00,90,90,90,90,90,90,90,90
2567,2016-3-18 19:50:00,90,90,90,90,90,90,90,90
2568,2016-3-18 20:00:00,90,90,90,90,90,90,90,90
2569,2016-3-18 20:10:00,90,90,90,90,90,90,90,90
2570,2016-3-18 20:20:00,90,90,90,90,90,90,90,90
2571,2016-3-18 20:30:00,90,90,90,90,90,90,90,90
2572,2016-3-18 20:40:00,90,90,90,90,90,90,90,90
2573,2016-3-18 20:50:00,90,90,90,90,90,90,90,90
2574,2016-3-18 21:00:00,90,90,90,90,90,90,90,90
2575,2016-3-18 21:10:00,90,90,90,90,90,90,90,90
2576,2016-3-18 21:20:00,90,90,90,90,90,90,90,90
2577,2016-3-18 21:30:00,90,90,90,90,90,90,90,90
2578,2016-3-18 21:40:00,90,90,90,90,90,90,90,90
2579,2016-3-18 21:50:00,90,90,90,90,90,90,90,90
2580,2016-3-18 22:00:00,90,90,90,90,90,90,90,90
