startDate,endDate,MWStd,MW,MSP,THRTEMP,YRHRPRS,RRHRPRS,YRHRTEMPT,RRHRTEMPT,MWD2,HHA11,HHA31,HHA51,HHA71,HHA81,HNA01A,HNA01B,HNA02A,HNA02B,LAE11,LAE12,LAE13,LAE14,LAE21,LAE22,LAE23,LAE24,TOTALCOAL,TAF,O2,FWFLOW,A09M210SHH
2016-03-27 20:26:00,2016-03-27 20:36:00,3.085364449319394,770.8401818181818,25.417918181818184,594.2799090909091,8.186810000000003,2.1054600000000003,573.3330909090909,573.9942727272727,770.7669999999998,80,80,80,85,85,76,76,100,100,0.777,3.4965,0.2359,0.0,0.358,1.6234,0.3691,0.0264,256.9097,2623.695,3.392,1862.7023,2606.1809
2016-03-28 05:56:00,2016-03-28 08:11:00,23.833329168355583,826.4088676470589,27.16642426470588,596.5240735294118,8.393499338235296,1.9314700000000002,579.552125,582.1334999999999,826.3393235294118,75,75,75,85,85,100,100,80,80,13.3165,7.3727,6.4456,15.7407,32.4275,15.8221,32.2937,12.8096,303.035,3048.1083,3.382,2138.6146,2829.5846
2016-03-28 08:29:00,2016-03-28 08:51:00,4.821680509307656,778.4203913043477,25.346921739130433,591.9291304347826,7.651099999999995,1.9314699999999991,581.2540434782608,578.4535217391306,777.8117391304348,90,90,90,90,90,74,74,100,100,0.4964,1.9271,0.0916,0.0,0.0,1.0365,0.6331,0.0,279.669,2758.918,3.6059,1963.9887,2657.9659
2016-03-28 09:03:00,2016-03-28 09:10:00,4.255700528041731,774.947625,25.8424875,601.7703750000001,7.6511,1.93147,586.364125,587.22,768.463125,90,90,90,90,90,87,87,100,100,18.3723,10.3671,20.6406,32.9308,60.989,45.86,60.6303,45.6158,248.5634,2478.0556,3.1699,1688.4462,2502.38
2016-03-28 21:15:00,2016-03-28 22:14:00,7.94230291293611,783.3131500000001,25.63369666666667,595.4024666666668,7.569252500000001,2.2113475,576.6873999999999,576.6922333333333,783.1923333333335,90,90,90,90,85,100,100,100,100,7.1769,8.3115,10.0371,12.5936,28.952,12.8459,28.7241,12.357,283.8588,2820.0542,3.0793,1998.336,2777.9552
2016-03-29 11:05:00,2016-03-29 11:27:00,23.203723827749723,809.2927826086957,27.319634782608695,596.8855652173912,8.63135130434783,2.7953299999999994,595.5398695652174,593.5931739130434,806.5879565217392,81,80,80,68,70,100,100,76,76,0.7299,3.0007,3.7891,3.7572,81.0347,87.0561,82.7999,87.3242,256.4705,2746.9198,3.9066,1887.5715,2736.1617
2016-03-29 18:25:00,2016-03-29 20:17:00,19.887366296459927,830.7870530973452,27.323525663716808,588.5274513274337,9.241340973451326,3.01511,588.9026814159291,578.5171061946903,830.8639734513274,85,85,85,85,85,80,80,100,100,0.734,5.4521,10.7351,0.0,0.0,1.08,18.5281,1.3842,283.4343,2885.307,3.2894,2177.5243,2790.3949
2016-03-29 22:47:00,2016-03-30 00:17:00,13.985883890637409,825.654868131868,27.174452747252758,595.2138241758242,8.805148241758241,2.6940913186813185,587.4193626373627,585.423032967033,825.451142857143,85,85,85,85,85,92,92,75,75,0.8037,3.8066,0.7383,0.4711,63.7638,66.7864,65.2847,68.1614,287.6548,3068.777,3.3488,2059.6646,2844.8587
2016-03-30 00:21:00,2016-03-30 00:37:00,2.207739428484039,853.5847058823529,28.18681764705882,598.3202352941177,8.49359,2.4839700000000002,591.1091176470588,590.6225294117647,853.9965294117648,85,85,85,85,85,88,88,88,88,0.8296,3.7366,0.7757,1.7058,35.9316,40.0129,36.7306,40.9305,282.3051,2981.1491,2.8748,2056.375,2688.2674
2016-03-30 04:01:00,2016-03-30 04:46:00,7.585109645304101,781.1761956521739,25.745743478260867,595.6439782608696,8.493589999999998,2.48397,588.690543478261,586.5637826086956,781.2168478260871,85,85,85,85,85,88,88,100,100,0.7976,3.5296,0.3544,0.3723,46.7982,49.9754,47.921,51.0173,268.5648,2961.039,3.5532,1925.5954,2840.9737
2016-03-30 12:10:00,2016-03-30 13:35:00,20.830780038449735,796.9236744186047,26.056518604651153,596.8263953488372,7.797829883720928,2.25809,591.7488953488372,592.3306395348837,797.278441860465,85,85,85,60,60,100,100,100,100,26.7538,9.4358,21.5681,19.465,11.3127,8.5509,12.0748,9.0677,277.8442,2810.7538,3.1759,2029.012,2807.9762
2016-03-30 18:57:00,2016-03-30 21:02:00,11.961953410316799,825.3505476190475,26.821710317460322,594.7758333333334,8.708350952380956,2.815170000000002,591.8550714285715,589.705619047619,826.1974920634922,85,85,85,60,60,100,100,76,76,21.713,17.877,21.312,22.0331,13.7366,12.063,18.3029,11.8059,287.5753,2892.7231,3.5576,2108.3151,2806.9388
2016-03-30 23:26:00,2016-03-31 00:01:00,4.769442874522482,849.9180000000001,28.10590277777777,592.9593055555557,9.661170000000004,2.8151699999999997,588.9567222222221,584.9583333333335,849.8317222222224,80,80,80,60,60,62,66,100,100,0.8293,26.879,31.2915,0.2014,26.1748,29.1141,51.4923,29.806,282.8316,2909.4567,3.5337,2127.4364,2800.0051
2016-03-31 00:14:00,2016-03-31 00:26:00,1.6164711071456568,858.4760769230769,28.507099999999998,592.1843076923077,9.66117,2.815170000000001,588.3233846153845,586.5595384615384,858.4854615384615,80,80,80,60,60,62,66,100,100,1.1952,42.2584,36.3858,0.0,19.3423,31.9034,37.8158,19.1462,271.6586,2765.2104,3.1711,2022.1373,2653.6354
2016-03-31 01:26:00,2016-03-31 05:34:00,13.029381784441927,835.7468514056226,27.470759036144575,591.4575381526105,9.196429999999998,2.6762799999999993,584.7574297188755,580.9182530120482,835.5627309236947,80,80,80,60,60,62,66,100,100,1.0923,37.403,40.8305,0.3665,23.7187,20.6958,50.8042,7.7541,289.9317,2847.4128,3.5705,2156.3006,2858.1943
2016-03-31 07:50:00,2016-03-31 08:09:00,12.571202494093404,844.3695500000001,28.070190000000004,599.9281500000001,9.130149,2.7709099999999998,592.74335,594.1656499999999,844.11635,80,80,80,60,60,100,100,100,100,13.0708,14.7787,32.9976,57.9411,14.3033,14.4475,13.985,13.5989,277.266,2850.445,3.0869,2057.3025,2713.477
2016-03-31 19:35:00,2016-03-31 20:59:00,8.994432789492944,841.0693999999999,27.71083647058824,603.347694117647,9.035091764705884,2.8410648235294103,597.6590705882352,599.4443294117646,840.8617647058825,90,90,90,65,65,100,100,70,70,17.3012,6.8143,4.559,68.2536,15.6211,13.0812,14.8946,12.4298,289.2323,3120.7068,3.4152,2130.7522,2823.6803
2016-03-31 22:46:00,2016-03-31 23:58:00,20.346045179923827,823.7084246575344,27.31763698630137,603.8545205479452,8.788073150684932,2.4671899999999996,600.020095890411,598.5272054794522,823.896698630137,90,90,90,65,65,100,100,80,80,10.7611,2.8865,11.988,61.7045,15.4298,9.1537,14.6353,8.2434,283.1183,2940.9223,3.2366,2071.7262,2806.3473
