date,MWValue,MWState,SELMWValue,SELMWState
2016-2-24 11:05:00,844.113,0x0000, 844.113,0x0000,
2016-2-24 11:10:00,843.256,0x0000, 843.256,0x0000,
2016-2-24 11:15:00,847.539,0x0000, 847.539,0x0000,
2016-2-24 11:20:00,826.982,0x0000, 826.982,0x0000,
2016-2-24 11:25:00,818.417,0x0000, 818.417,0x0000,
2016-2-24 11:30:00,790.151,0x0000, 790.151,0x0000,
2016-2-24 11:35:00,787.581,0x0000, 787.581,0x0000,
2016-2-24 11:40:00,786.725,0x0000, 786.725,0x0000,
2016-2-24 11:45:00,782.442,0x0000, 782.442,0x0000,
2016-2-24 11:50:00,786.725,0x0000, 786.725,0x0000,
2016-2-24 11:55:00,785.868,0x0000, 785.868,0x0000,
2016-2-24 12:00:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-24 12:05:00,793.577,0x0000, 793.577,0x0000,
2016-2-24 12:10:00,795.29, 0x0000, 795.29, 0x0000,
2016-2-24 12:15:00,803.856,0x0000, 803.856,0x0000,
2016-2-24 12:20:00,801.286,0x0000, 801.286,0x0000,
2016-2-24 12:25:00,799.573,0x0000, 799.573,0x0000,
2016-2-24 12:30:00,807.282,0x0000, 807.282,0x0000,
2016-2-24 12:35:00,814.991,0x0000, 814.991,0x0000,
2016-2-24 12:40:00,816.704,0x0000, 816.704,0x0000,
2016-2-24 12:45:00,826.125,0x0000, 826.125,0x0000,
2016-2-24 12:50:00,831.265,0x0000, 831.265,0x0000,
2016-2-24 12:55:00,826.125,0x0000, 826.125,0x0000,
2016-2-24 13:00:00,841.543,0x0000, 841.543,0x0000,
2016-2-24 13:05:00,850.108,0x0000, 850.108,0x0000,
2016-2-24 13:10:00,849.252,0x0000, 849.252,0x0000,
2016-2-24 13:15:00,856.104,0x0000, 856.104,0x0000,
2016-2-24 13:20:00,850.108,0x0000, 850.108,0x0000,
2016-2-24 13:25:00,874.948,0x0000, 874.948,0x0000,
2016-2-24 13:30:00,882.657,0x0000, 882.657,0x0000,
2016-2-24 13:35:00,862.1,  0x0000, 862.1,  0x0000,
2016-2-24 13:40:00,854.391,0x0000, 854.391,0x0000,
2016-2-24 13:45:00,860.387,0x0000, 860.387,0x0000,
2016-2-24 13:50:00,857.817,0x0000, 857.817,0x0000,
2016-2-24 13:55:00,865.526,0x0000, 865.526,0x0000,
2016-2-24 14:00:00,861.243,0x0000, 861.243,0x0000,
2016-2-24 14:05:00,864.669,0x0000, 864.669,0x0000,
2016-2-24 14:10:00,857.817,0x0000, 857.817,0x0000,
2016-2-24 14:15:00,862.1,  0x0000, 862.1,  0x0000,
2016-2-24 14:20:00,851.821,0x0000, 851.821,0x0000,
2016-2-24 14:25:00,860.387,0x0000, 860.387,0x0000,
2016-2-24 14:30:00,850.108,0x0000, 850.108,0x0000,
2016-2-24 14:35:00,861.243,0x0000, 861.243,0x0000,
2016-2-24 14:40:00,864.669,0x0000, 864.669,0x0000,
2016-2-24 14:45:00,863.813,0x0000, 863.813,0x0000,
2016-2-24 14:50:00,862.1,  0x0000, 862.1,  0x0000,
2016-2-24 14:55:00,863.813,0x0000, 863.813,0x0000,
2016-2-24 15:00:00,862.956,0x0000, 862.956,0x0000,
2016-2-24 15:05:00,861.243,0x0000, 861.243,0x0000,
2016-2-24 15:10:00,856.104,0x0000, 856.104,0x0000,
2016-2-24 15:15:00,853.534,0x0000, 853.534,0x0000,
2016-2-24 15:20:00,854.391,0x0000, 854.391,0x0000,
2016-2-24 15:25:00,854.391,0x0000, 854.391,0x0000,
2016-2-24 15:30:00,847.539,0x0000, 847.539,0x0000,
2016-2-24 15:35:00,864.669,0x0000, 864.669,0x0000,
2016-2-24 15:40:00,863.813,0x0000, 863.813,0x0000,
2016-2-24 15:45:00,854.391,0x0000, 854.391,0x0000,
2016-2-24 15:50:00,856.104,0x0000, 856.104,0x0000,
2016-2-24 15:55:00,857.817,0x0000, 857.817,0x0000,
2016-2-24 16:00:00,854.391,0x0000, 854.391,0x0000,
2016-2-24 16:05:00,861.243,0x0000, 861.243,0x0000,
2016-2-24 16:10:00,859.53, 0x0000, 859.53, 0x0000,
2016-2-24 16:15:00,875.804,0x0000, 875.804,0x0000,
2016-2-24 16:20:00,882.657,0x0000, 882.657,0x0000,
2016-2-24 16:25:00,874.091,0x0000, 874.091,0x0000,
2016-2-24 16:30:00,868.952,0x0000, 868.952,0x0000,
2016-2-24 16:35:00,866.382,0x0000, 866.382,0x0000,
2016-2-24 16:40:00,874.948,0x0000, 874.948,0x0000,
2016-2-24 16:45:00,878.374,0x0000, 878.374,0x0000,
2016-2-24 16:50:00,870.665,0x0000, 870.665,0x0000,
2016-2-24 16:55:00,858.674,0x0000, 858.674,0x0000,
2016-2-24 17:00:00,849.252,0x0000, 849.252,0x0000,
2016-2-24 17:05:00,832.978,0x0000, 832.978,0x0000,
2016-2-24 17:10:00,823.556,0x0000, 823.556,0x0000,
2016-2-24 17:15:00,829.552,0x0000, 829.552,0x0000,
2016-2-24 17:20:00,827.839,0x0000, 826.125,0x0000,
2016-2-24 17:25:00,819.273,0x0000, 819.273,0x0000,
2016-2-24 17:30:00,824.412,0x0000, 824.412,0x0000,
2016-2-24 17:35:00,814.134,0x0000, 814.134,0x0000,
2016-2-24 17:40:00,822.699,0x0000, 822.699,0x0000,
2016-2-24 17:45:00,820.986,0x0000, 820.986,0x0000,
2016-2-24 17:50:00,839.83, 0x0000, 839.83, 0x0000,
2016-2-24 17:55:00,840.687,0x0000, 840.687,0x0000,
2016-2-24 18:00:00,845.826,0x0000, 845.826,0x0000,
2016-2-24 18:05:00,845.826,0x0000, 845.826,0x0000,
2016-2-24 18:10:00,874.091,0x0000, 874.091,0x0000,
2016-2-24 18:15:00,875.804,0x0000, 875.804,0x0000,
2016-2-24 18:20:00,882.657,0x0000, 882.657,0x0000,
2016-2-24 18:25:00,886.939,0x0000, 886.939,0x0000,
2016-2-24 18:30:00,876.661,0x0000, 876.661,0x0000,
2016-2-24 18:35:00,876.661,0x0000, 876.661,0x0000,
2016-2-24 18:40:00,874.091,0x0000, 874.091,0x0000,
2016-2-24 18:45:00,885.226,0x0000, 885.226,0x0000,
2016-2-24 18:50:00,876.661,0x0000, 876.661,0x0000,
2016-2-24 18:55:00,890.365,0x0000, 890.365,0x0000,
2016-2-24 19:00:00,887.796,0x0000, 887.796,0x0000,
2016-2-24 19:05:00,877.517,0x0000, 877.517,0x0000,
2016-2-24 19:10:00,877.517,0x0000, 877.517,0x0000,
2016-2-24 19:15:00,884.37, 0x0000, 884.37, 0x0000,
2016-2-24 19:20:00,895.505,0x0000, 895.505,0x0000,
2016-2-24 19:25:00,879.23, 0x0000, 879.23, 0x0000,
2016-2-24 19:30:00,895.505,0x0000, 895.505,0x0000,
2016-2-24 19:35:00,882.657,0x0000, 882.657,0x0000,
2016-2-24 19:40:00,880.944,0x0000, 880.944,0x0000,
2016-2-24 19:45:00,874.948,0x0000, 874.948,0x0000,
2016-2-24 19:50:00,890.365,0x0000, 890.365,0x0000,
2016-2-24 19:55:00,893.792,0x0000, 893.792,0x0000,
2016-2-24 20:00:00,889.509,0x0000, 889.509,0x0000,
2016-2-24 20:05:00,871.522,0x0000, 871.522,0x0000,
2016-2-24 20:10:00,876.661,0x0000, 876.661,0x0000,
2016-2-24 20:15:00,874.948,0x0000, 874.948,0x0000,
2016-2-24 20:20:00,870.665,0x0000, 870.665,0x0000,
2016-2-24 20:25:00,883.513,0x0000, 883.513,0x0000,
2016-2-24 20:30:00,874.948,0x0000, 874.948,0x0000,
2016-2-24 20:35:00,862.956,0x0000, 862.956,0x0000,
2016-2-24 20:40:00,862.1,  0x0000, 862.1,  0x0000,
2016-2-24 20:45:00,868.952,0x0000, 868.952,0x0000,
2016-2-24 20:50:00,868.952,0x0000, 868.952,0x0000,
2016-2-24 20:55:00,854.391,0x0000, 854.391,0x0000,
2016-2-24 21:00:00,856.104,0x0000, 856.104,0x0000,
2016-2-24 21:05:00,881.8,  0x0000, 881.8,  0x0000,
2016-2-24 21:10:00,890.365,0x0000, 890.365,0x0000,
2016-2-24 21:15:00,902.357,0x0000, 902.357,0x0008,
2016-2-24 21:20:00,897.218,0x0000, 897.218,0x0000,
2016-2-24 21:25:00,895.505,0x0000, 895.505,0x0000,
2016-2-24 21:30:00,880.087,0x0000, 880.087,0x0000,
2016-2-24 21:35:00,889.509,0x0000, 889.509,0x0000,
2016-2-24 21:40:00,871.522,0x0000, 871.522,0x0000,
2016-2-24 21:45:00,863.813,0x0000, 863.813,0x0000,
2016-2-24 21:50:00,864.669,0x0000, 864.669,0x0000,
2016-2-24 21:55:00,861.243,0x0000, 861.243,0x0000,
2016-2-24 22:00:00,844.969,0x0000, 844.969,0x0000,
2016-2-24 22:05:00,830.408,0x0000, 830.408,0x0000,
2016-2-24 22:10:00,823.556,0x0000, 823.556,0x0000,
2016-2-24 22:15:00,823.556,0x0000, 823.556,0x0000,
2016-2-24 22:20:00,824.412,0x0000, 824.412,0x0000,
2016-2-24 22:25:00,805.569,0x0000, 805.569,0x0000,
2016-2-24 22:30:00,802.143,0x0000, 802.143,0x0000,
2016-2-24 22:35:00,797.003,0x0000, 797.003,0x0000,
2016-2-24 22:40:00,784.155,0x0000, 784.155,0x0000,
2016-2-24 22:45:00,787.581,0x0000, 787.581,0x0000,
2016-2-24 22:50:00,774.734,0x0000, 774.734,0x0000,
2016-2-24 22:55:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-24 23:00:00,771.307,0x0000, 771.307,0x0000,
2016-2-24 23:05:00,772.164,0x0000, 772.164,0x0000,
2016-2-24 23:10:00,766.168,0x0000, 766.168,0x0000,
2016-2-24 23:15:00,755.033,0x0000, 755.033,0x0000,
2016-2-24 23:20:00,757.603,0x0000, 757.603,0x0000,
2016-2-24 23:25:00,743.898,0x0000, 743.898,0x0000,
2016-2-24 23:30:00,745.611,0x0000, 745.611,0x0000,
2016-2-24 23:35:00,752.464,0x0000, 752.464,0x0000,
2016-2-24 23:40:00,738.759,0x0000, 738.759,0x0000,
2016-2-24 23:45:00,727.624,0x0000, 727.624,0x0000,
2016-2-24 23:50:00,734.477,0x0000, 734.477,0x0000,
2016-2-24 23:55:00,741.329,0x0000, 741.329,0x0000,
2016-2-25 00:00:00,728.481,0x0000, 728.481,0x0000,
2016-2-25 00:05:00,755.89, 0x0000, 755.89, 0x0000,
2016-2-25 00:10:00,784.155,0x0000, 784.155,0x0000,
2016-2-25 00:15:00,782.442,0x0000, 782.442,0x0000,
2016-2-25 00:20:00,790.151,0x0000, 790.151,0x0000,
2016-2-25 00:25:00,791.008,0x0000, 791.008,0x0000,
2016-2-25 00:30:00,803.856,0x0000, 803.856,0x0000,
2016-2-25 00:35:00,791.864,0x0000, 791.864,0x0000,
2016-2-25 00:40:00,817.56, 0x0000, 817.56, 0x0000,
2016-2-25 00:45:00,802.999,0x0000, 802.999,0x0000,
2016-2-25 00:50:00,810.708,0x0000, 810.708,0x0000,
2016-2-25 00:55:00,827.839,0x0000, 827.839,0x0000,
2016-2-25 01:00:00,821.843,0x0000, 821.843,0x0000,
2016-2-25 01:05:00,811.564,0x0000, 811.564,0x0000,
2016-2-25 01:10:00,803.856,0x0000, 803.856,0x0000,
2016-2-25 01:15:00,815.847,0x0000, 815.847,0x0000,
2016-2-25 01:20:00,798.716,0x0000, 798.716,0x0000,
2016-2-25 01:25:00,797.003,0x0000, 797.003,0x0000,
2016-2-25 01:30:00,800.43, 0x0000, 800.43, 0x0000,
2016-2-25 01:35:00,797.003,0x0000, 797.003,0x0000,
2016-2-25 01:40:00,801.286,0x0000, 801.286,0x0000,
2016-2-25 01:45:00,793.577,0x0000, 793.577,0x0000,
2016-2-25 01:50:00,783.299,0x0000, 783.299,0x0000,
2016-2-25 01:55:00,797.003,0x0000, 797.003,0x0000,
2016-2-25 02:00:00,789.295,0x0000, 789.295,0x0000,
2016-2-25 02:05:00,779.873,0x0000, 779.873,0x0000,
2016-2-25 02:10:00,784.155,0x0000, 784.155,0x0000,
2016-2-25 02:15:00,776.447,0x0000, 776.447,0x0000,
2016-2-25 02:20:00,781.586,0x0000, 781.586,0x0000,
2016-2-25 02:25:00,775.59, 0x0000, 775.59, 0x0000,
2016-2-25 02:30:00,776.447,0x0000, 776.447,0x0000,
2016-2-25 02:35:00,782.442,0x0000, 782.442,0x0000,
2016-2-25 02:40:00,767.881,0x0000, 767.881,0x0000,
2016-2-25 02:45:00,779.873,0x0000, 779.873,0x0000,
2016-2-25 02:50:00,778.16, 0x0000, 778.16, 0x0000,
2016-2-25 02:55:00,773.877,0x0000, 773.877,0x0000,
2016-2-25 03:00:00,779.016,0x0000, 779.016,0x0000,
2016-2-25 03:05:00,777.303,0x0000, 777.303,0x0000,
2016-2-25 03:10:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-25 03:15:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-25 03:20:00,772.164,0x0000, 772.164,0x0000,
2016-2-25 03:25:00,769.594,0x0000, 769.594,0x0000,
2016-2-25 03:30:00,768.738,0x0000, 768.738,0x0000,
2016-2-25 03:35:00,764.455,0x0000, 764.455,0x0000,
2016-2-25 03:40:00,759.316,0x0000, 759.316,0x0000,
2016-2-25 03:45:00,763.599,0x0000, 763.599,0x0000,
2016-2-25 03:50:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-25 03:55:00,749.038,0x0000, 749.038,0x0000,
2016-2-25 04:00:00,752.464,0x0000, 752.464,0x0000,
2016-2-25 04:05:00,765.312,0x0000, 765.312,0x0000,
2016-2-25 04:10:00,763.599,0x0000, 763.599,0x0000,
2016-2-25 04:15:00,762.742,0x0000, 762.742,0x0000,
2016-2-25 04:20:00,759.316,0x0000, 759.316,0x0000,
2016-2-25 04:25:00,757.603,0x0000, 757.603,0x0000,
2016-2-25 04:30:00,757.603,0x0000, 757.603,0x0000,
2016-2-25 04:35:00,754.177,0x0000, 754.177,0x0000,
2016-2-25 04:40:00,760.172,0x0000, 760.172,0x0000,
2016-2-25 04:45:00,755.033,0x0000, 755.033,0x0000,
2016-2-25 04:50:00,760.172,0x0000, 760.172,0x0000,
2016-2-25 04:55:00,751.607,0x0000, 751.607,0x0000,
2016-2-25 05:00:00,757.603,0x0000, 757.603,0x0000,
2016-2-25 05:05:00,766.168,0x0000, 766.168,0x0000,
2016-2-25 05:10:00,760.172,0x0000, 760.172,0x0000,
2016-2-25 05:15:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-25 05:20:00,772.164,0x0000, 772.164,0x0000,
2016-2-25 05:25:00,773.877,0x0000, 773.877,0x0000,
2016-2-25 05:30:00,787.581,0x0000, 787.581,0x0000,
2016-2-25 05:35:00,776.447,0x0000, 776.447,0x0000,
2016-2-25 05:40:00,793.577,0x0000, 793.577,0x0000,
2016-2-25 05:45:00,790.151,0x0000, 790.151,0x0000,
2016-2-25 05:50:00,802.143,0x0000, 802.143,0x0000,
2016-2-25 05:55:00,804.712,0x0000, 804.712,0x0000,
2016-2-25 06:00:00,818.417,0x0000, 818.417,0x0000,
2016-2-25 06:05:00,832.978,0x0000, 832.978,0x0000,
2016-2-25 06:10:00,838.117,0x0000, 838.117,0x0000,
2016-2-25 06:15:00,851.821,0x0000, 851.821,0x0000,
2016-2-25 06:20:00,850.108,0x0000, 850.108,0x0000,
2016-2-25 06:25:00,855.247,0x0000, 855.247,0x0000,
2016-2-25 06:30:00,874.948,0x0000, 874.948,0x0000,
2016-2-25 06:35:00,868.952,0x0000, 868.952,0x0000,
2016-2-25 06:40:00,875.804,0x0000, 875.804,0x0000,
2016-2-25 06:45:00,887.796,0x0000, 887.796,0x0000,
2016-2-25 06:50:00,881.8,  0x0000, 881.8,  0x0000,
2016-2-25 06:55:00,886.939,0x0000, 886.939,0x0000,
2016-2-25 07:00:00,883.513,0x0000, 883.513,0x0000,
2016-2-25 07:05:00,893.792,0x0000, 893.792,0x0000,
2016-2-25 07:10:00,897.218,0x0000, 897.218,0x0000,
2016-2-25 07:15:00,908.353,0x0000, 908.353,0x0008,
2016-2-25 07:20:00,904.926,0x0000, 904.926,0x0008,
2016-2-25 07:25:00,913.492,0x0000, 913.492,0x0008,
2016-2-25 07:30:00,910.922,0x0000, 910.922,0x0008,
2016-2-25 07:35:00,916.061,0x0000, 916.061,0x0008,
2016-2-25 07:40:00,915.205,0x0000, 915.205,0x0008,
2016-2-25 07:45:00,914.348,0x0000, 914.348,0x0008,
2016-2-25 07:50:00,920.344,0x0000, 920.344,0x0008,
2016-2-25 07:55:00,884.37, 0x0000, 884.37, 0x0000,
2016-2-25 08:00:00,862.956,0x0000, 862.956,0x0000,
2016-2-25 08:05:00,853.534,0x0000, 853.534,0x0000,
2016-2-25 08:10:00,863.813,0x0000, 863.813,0x0000,
2016-2-25 08:15:00,871.522,0x0000, 871.522,0x0000,
2016-2-25 08:20:00,877.517,0x0000, 877.517,0x0000,
2016-2-25 08:25:00,887.796,0x0000, 887.796,0x0000,
2016-2-25 08:30:00,897.218,0x0000, 897.218,0x0000,
2016-2-25 08:35:00,897.218,0x0000, 897.218,0x0000,
2016-2-25 08:40:00,901.5,  0x0000, 901.5,  0x0008,
2016-2-25 08:45:00,891.222,0x0000, 891.222,0x0000,
2016-2-25 08:50:00,882.657,0x0000, 882.657,0x0000,
2016-2-25 08:55:00,870.665,0x0000, 870.665,0x0000,
2016-2-25 09:00:00,872.378,0x0000, 872.378,0x0000,
2016-2-25 09:05:00,886.083,0x0000, 886.083,0x0000,
2016-2-25 09:10:00,876.661,0x0000, 876.661,0x0000,
2016-2-25 09:15:00,871.522,0x0000, 871.522,0x0000,
2016-2-25 09:20:00,873.235,0x0000, 873.235,0x0000,
2016-2-25 09:25:00,874.091,0x0000, 874.091,0x0000,
2016-2-25 09:30:00,870.665,0x0000, 870.665,0x0000,
2016-2-25 09:35:00,868.952,0x0000, 868.952,0x0000,
2016-2-25 09:40:00,861.243,0x0000, 861.243,0x0000,
2016-2-25 09:45:00,880.944,0x0000, 880.944,0x0000,
2016-2-25 09:50:00,856.961,0x0000, 856.961,0x0000,
2016-2-25 09:55:00,855.247,0x0000, 855.247,0x0000,
2016-2-25 10:00:00,862.1,  0x0000, 862.1,  0x0000,
2016-2-25 10:05:00,862.956,0x0000, 862.956,0x0000,
2016-2-25 10:10:00,860.387,0x0000, 860.387,0x0000,
2016-2-25 10:15:00,862.956,0x0000, 862.956,0x0000,
2016-2-25 10:20:00,875.804,0x0000, 875.804,0x0000,
2016-2-25 10:25:00,861.243,0x0000, 861.243,0x0000,
2016-2-25 10:30:00,861.243,0x0000, 861.243,0x0000,
2016-2-25 10:35:00,862.1,  0x0000, 862.1,  0x0000,
2016-2-25 10:40:00,845.826,0x0000, 845.826,0x0000,
2016-2-25 10:45:00,841.543,0x0000, 841.543,0x0000,
2016-2-25 10:50:00,841.543,0x0000, 841.543,0x0000,
2016-2-25 10:55:00,827.839,0x0000, 827.839,0x0000,
2016-2-25 11:00:00,808.995,0x0000, 808.995,0x0000,
2016-2-25 11:05:00,808.995,0x0000, 808.995,0x0000,
2016-2-25 11:10:00,823.556,0x0000, 823.556,0x0000,
2016-2-25 11:15:00,808.995,0x0000, 808.995,0x0000,
2016-2-25 11:20:00,806.425,0x0000, 806.425,0x0000,
2016-2-25 11:25:00,785.012,0x0000, 785.012,0x0000,
2016-2-25 11:30:00,758.459,0x0000, 758.459,0x0000,
2016-2-25 11:35:00,742.185,0x0000, 742.185,0x0000,
2016-2-25 11:40:00,740.472,0x0000, 740.472,0x0000,
2016-2-25 11:45:00,744.755,0x0000, 744.755,0x0000,
2016-2-25 11:50:00,722.485,0x0000, 722.485,0x0000,
2016-2-25 11:55:00,707.067,0x0000, 707.067,0x0000,
2016-2-25 12:00:00,701.072,0x0000, 701.072,0x0000,
2016-2-25 12:05:00,707.924,0x0000, 707.924,0x0000,
2016-2-25 12:10:00,727.624,0x0000, 727.624,0x0000,
2016-2-25 12:15:00,709.637,0x0000, 709.637,0x0000,
2016-2-25 12:20:00,705.354,0x0000, 705.354,0x0000,
2016-2-25 12:25:00,700.215,0x0000, 700.215,0x0000,
2016-2-25 12:30:00,707.067,0x0000, 707.067,0x0000,
2016-2-25 12:35:00,710.494,0x0000, 710.494,0x0000,
2016-2-25 12:40:00,699.359,0x0000, 699.359,0x0000,
2016-2-25 12:45:00,699.359,0x0000, 699.359,0x0000,
2016-2-25 12:50:00,695.933,0x0000, 695.933,0x0000,
2016-2-25 12:55:00,696.789,0x0000, 696.789,0x0000,
2016-2-25 13:00:00,702.785,0x0000, 702.785,0x0000,
2016-2-25 13:05:00,701.928,0x0000, 701.928,0x0000,
2016-2-25 13:10:00,744.755,0x0000, 744.755,0x0000,
2016-2-25 13:15:00,732.763,0x0000, 732.763,0x0000,
2016-2-25 13:20:00,785.012,0x0000, 785.012,0x0000,
2016-2-25 13:25:00,815.847,0x0000, 815.847,0x0000,
2016-2-25 13:30:00,814.991,0x0000, 814.991,0x0000,
2016-2-25 13:35:00,820.986,0x0000, 820.986,0x0000,
2016-2-25 13:40:00,804.712,0x0000, 804.712,0x0000,
2016-2-25 13:45:00,799.573,0x0000, 799.573,0x0000,
2016-2-25 13:50:00,795.29, 0x0000, 795.29, 0x0000,
2016-2-25 13:55:00,790.151,0x0000, 790.151,0x0000,
2016-2-25 14:00:00,786.725,0x0000, 786.725,0x0000,
2016-2-25 14:05:00,789.295,0x0000, 789.295,0x0000,
2016-2-25 14:10:00,797.003,0x0000, 797.003,0x0000,
2016-2-25 14:15:00,794.434,0x0000, 794.434,0x0000,
2016-2-25 14:20:00,791.864,0x0000, 791.864,0x0000,
2016-2-25 14:25:00,794.434,0x0000, 794.434,0x0000,
2016-2-25 14:30:00,797.003,0x0000, 797.003,0x0000,
2016-2-25 14:35:00,794.434,0x0000, 794.434,0x0000,
2016-2-25 14:40:00,791.864,0x0000, 791.864,0x0000,
2016-2-25 14:45:00,788.438,0x0000, 788.438,0x0000,
2016-2-25 14:50:00,788.438,0x0000, 788.438,0x0000,
2016-2-25 14:55:00,787.581,0x0000, 787.581,0x0000,
2016-2-25 15:00:00,791.008,0x0000, 791.008,0x0000,
2016-2-25 15:05:00,780.729,0x0000, 780.729,0x0000,
2016-2-25 15:10:00,781.586,0x0000, 781.586,0x0000,
2016-2-25 15:15:00,780.729,0x0000, 780.729,0x0000,
2016-2-25 15:20:00,780.729,0x0000, 780.729,0x0000,
2016-2-25 15:25:00,786.725,0x0000, 786.725,0x0000,
2016-2-25 15:30:00,786.725,0x0000, 786.725,0x0000,
2016-2-25 15:35:00,794.434,0x0000, 794.434,0x0000,
2016-2-25 15:40:00,797.003,0x0000, 797.003,0x0000,
2016-2-25 15:45:00,794.434,0x0000, 794.434,0x0000,
2016-2-25 15:50:00,802.143,0x0000, 802.143,0x0000,
2016-2-25 15:55:00,814.134,0x0000, 814.134,0x0000,
2016-2-25 16:00:00,813.278,0x0000, 813.278,0x0000,
2016-2-25 16:05:00,811.564,0x0000, 811.564,0x0000,
2016-2-25 16:10:00,812.421,0x0000, 812.421,0x0000,
2016-2-25 16:15:00,826.982,0x0000, 826.982,0x0000,
2016-2-25 16:20:00,825.269,0x0000, 825.269,0x0000,
2016-2-25 16:25:00,828.695,0x0000, 828.695,0x0000,
2016-2-25 16:30:00,825.269,0x0000, 825.269,0x0000,
2016-2-25 16:35:00,826.982,0x0000, 826.982,0x0000,
2016-2-25 16:40:00,813.278,0x0000, 813.278,0x0000,
2016-2-25 16:45:00,820.986,0x0000, 820.986,0x0000,
2016-2-25 16:50:00,816.704,0x0000, 816.704,0x0000,
2016-2-25 16:55:00,817.56, 0x0000, 817.56, 0x0000,
2016-2-25 17:00:00,799.573,0x0000, 799.573,0x0000,
2016-2-25 17:05:00,779.873,0x0000, 779.873,0x0000,
2016-2-25 17:10:00,781.586,0x0000, 781.586,0x0000,
2016-2-25 17:15:00,774.734,0x0000, 774.734,0x0000,
2016-2-25 17:20:00,782.442,0x0000, 782.442,0x0000,
2016-2-25 17:25:00,771.307,0x0000, 771.307,0x0000,
2016-2-25 17:30:00,781.586,0x0000, 781.586,0x0000,
2016-2-25 17:35:00,781.586,0x0000, 781.586,0x0000,
2016-2-25 17:40:00,785.868,0x0000, 785.868,0x0000,
2016-2-25 17:45:00,789.295,0x0000, 789.295,0x0000,
2016-2-25 17:50:00,794.434,0x0000, 794.434,0x0000,
2016-2-25 17:55:00,796.147,0x0000, 796.147,0x0000,
2016-2-25 18:00:00,802.999,0x0000, 802.999,0x0000,
2016-2-25 18:05:00,807.282,0x0000, 807.282,0x0000,
2016-2-25 18:10:00,824.412,0x0000, 824.412,0x0000,
2016-2-25 18:15:00,834.691,0x0000, 834.691,0x0000,
2016-2-25 18:20:00,848.395,0x0000, 848.395,0x0000,
2016-2-25 18:25:00,865.526,0x0000, 865.526,0x0000,
2016-2-25 18:30:00,845.826,0x0000, 845.826,0x0000,
2016-2-25 18:35:00,834.691,0x0000, 834.691,0x0000,
2016-2-25 18:40:00,839.83, 0x0000, 839.83, 0x0000,
2016-2-25 18:45:00,834.691,0x0000, 834.691,0x0000,
2016-2-25 18:50:00,833.834,0x0000, 833.834,0x0000,
2016-2-25 18:55:00,832.978,0x0000, 832.978,0x0000,
2016-2-25 19:00:00,835.547,0x0000, 835.547,0x0000,
2016-2-25 19:05:00,825.269,0x0000, 825.269,0x0000,
2016-2-25 19:10:00,832.978,0x0000, 832.978,0x0000,
2016-2-25 19:15:00,844.113,0x0000, 844.113,0x0000,
2016-2-25 19:20:00,829.552,0x0000, 829.552,0x0000,
2016-2-25 19:25:00,825.269,0x0000, 825.269,0x0000,
2016-2-25 19:30:00,836.404,0x0000, 836.404,0x0000,
2016-2-25 19:35:00,827.839,0x0000, 827.839,0x0000,
2016-2-25 19:40:00,832.978,0x0000, 832.978,0x0000,
2016-2-25 19:45:00,830.408,0x0000, 830.408,0x0000,
2016-2-25 19:50:00,828.695,0x0000, 828.695,0x0000,
2016-2-25 19:55:00,832.121,0x0000, 832.121,0x0000,
2016-2-25 20:00:00,831.265,0x0000, 831.265,0x0000,
2016-2-25 20:05:00,829.552,0x0000, 829.552,0x0000,
2016-2-25 20:10:00,819.273,0x0000, 819.273,0x0000,
2016-2-25 20:15:00,808.138,0x0000, 808.138,0x0000,
2016-2-25 20:20:00,811.564,0x0000, 811.564,0x0000,
2016-2-25 20:25:00,812.421,0x0000, 812.421,0x0000,
2016-2-25 20:30:00,816.704,0x0000, 816.704,0x0000,
2016-2-25 20:35:00,805.569,0x0000, 805.569,0x0000,
2016-2-25 20:40:00,794.434,0x0000, 794.434,0x0000,
2016-2-25 20:45:00,797.003,0x0000, 797.003,0x0000,
2016-2-25 20:50:00,789.295,0x0000, 789.295,0x0000,
2016-2-25 20:55:00,789.295,0x0000, 789.295,0x0000,
2016-2-25 21:00:00,793.577,0x0000, 793.577,0x0000,
2016-2-25 21:05:00,805.569,0x0000, 805.569,0x0000,
2016-2-25 21:10:00,838.117,0x0000, 838.117,0x0000,
2016-2-25 21:15:00,843.256,0x0000, 843.256,0x0000,
2016-2-25 21:20:00,838.973,0x0000, 838.973,0x0000,
2016-2-25 21:25:00,827.839,0x0000, 827.839,0x0000,
2016-2-25 21:30:00,833.834,0x0000, 833.834,0x0000,
2016-2-25 21:35:00,828.695,0x0000, 828.695,0x0000,
2016-2-25 21:40:00,836.404,0x0000, 836.404,0x0000,
2016-2-25 21:45:00,845.826,0x0000, 845.826,0x0000,
2016-2-25 21:50:00,837.26, 0x0000, 837.26, 0x0000,
2016-2-25 21:55:00,840.687,0x0000, 840.687,0x0000,
2016-2-25 22:00:00,833.834,0x0000, 833.834,0x0000,
2016-2-25 22:05:00,839.83, 0x0000, 839.83, 0x0000,
