date,MW,MWState,MSP,MSPState,THRTEMP,THRTEMPState,YRHRPRS,YRHRPRSState,RRHRPRS,RRHRPRSState,YRHRTEMPT,YRHRTEMPTState,RRHRTEMPT,RRHRTEMPTState,MWD2,MWD2State
2016-3-27 08:10:00,778.16,0x0000,25.9951,0x0000,604.426,0x0000,8.1891,0x0000,2.3924,0x0000,587.537,0x0000,586.102,0x0000,776.907,0x0000
2016-3-27 08:15:00,766.168,0x0000,25.9951,0x0000,602.514,0x0000,8.1891,0x0000,2.3924,0x0000,587.537,0x0000,585.654,0x0000,768.132,0x0000
2016-3-27 08:20:00,746.468,0x0000,24.7253,0x0000,597.487,0x0000,8.1891,0x0000,2.3924,0x0000,586.55,0x0000,583.018,0x0000,746.887,0x0000
2016-3-27 08:25:00,722.485,0x0000,24.8962,0x0000,598.116,0x0000,8.1891,0x0000,2.3924,0x0000,585.438,0x0000,581.548,0x0000,723.443,0x0000
2016-3-27 08:30:00,706.211,0x0000,24.2063,0x0000,597.317,0x0000,7.32372,0x0000,2.15278,0x0000,584.901,0x0000,579.648,0x0000,706.593,0x0000
2016-3-27 08:35:00,717.346,0x0000,23.9744,0x0000,597.945,0x0000,7.32372,0x0000,2.15278,0x0000,584.578,0x0000,577.946,0x0000,716.85,0x0000
2016-3-27 08:40:00,716.489,0x0000,23.9194,0x0000,596.689,0x0000,7.32372,0x0000,2.15278,0x0000,583.879,0x0000,576.852,0x0000,716.117,0x0000
2016-3-27 08:45:00,718.202,0x0000,23.4005,0x0000,591.668,0x0000,7.32372,0x0000,2.15278,0x0000,581.835,0x0000,575.526,0x0000,716.85,0x0000
2016-3-27 08:50:00,711.35,0x0000,23.2295,0x0000,591.955,0x0000,7.32372,0x0000,2.15278,0x0000,580.777,0x0000,574.398,0x0000,712.099,0x0000
2016-3-27 08:55:00,695.076,0x0000,22.9976,0x0000,591.04,0x0000,7.32372,0x0000,2.15278,0x0000,580.096,0x0000,573.627,0x0000,692.087,0x0000
2016-3-27 09:00:00,688.224,0x0000,22.7717,0x0000,591.973,0x0000,7.32372,0x0000,2.15278,0x0000,579.541,0x0000,572.749,0x0000,688.278,0x0000
2016-3-27 09:05:00,701.072,0x0000,22.8877,0x0000,597.681,0x0000,7.32372,0x0000,2.15278,0x0000,580.724,0x0000,574.254,0x0000,699.219,0x0000
2016-3-27 09:10:00,683.941,0x0000,23.2906,0x0000,600.867,0x0000,7.32372,0x0000,2.15278,0x0000,581.967,0x0000,575.659,0x0000,682.418,0x0000
2016-3-27 09:15:00,683.085,0x0000,22.8938,0x0000,594.83,0x0000,7.32372,0x0000,2.15278,0x0000,580.318,0x0000,574.154,0x0000,682.418,0x0000
2016-3-27 09:20:00,695.076,0x0000,22.4359,0x0000,592.336,0x0000,7.32372,0x0000,2.15278,0x0000,578.83,0x0000,573.079,0x0000,693.407,0x0000
2016-3-27 09:25:00,679.658,0x0000,22.4542,0x0000,596.446,0x0000,7.32372,0x0000,2.15278,0x0000,579.733,0x0000,574.178,0x0000,680.22,0x0000
2016-3-27 09:30:00,680.515,0x0000,22.5092,0x0000,598.68,0x0000,7.32372,0x0000,2.15278,0x0000,580.486,0x0000,574.948,0x0000,675.326,0x0000
2016-3-27 09:35:00,669.38,0x0000,22.4542,0x0000,601.541,0x0000,7.32372,0x0000,2.15278,0x0000,581.705,0x0000,575.486,0x0000,667.766,0x0000
2016-3-27 09:40:00,676.232,0x0000,22.7411,0x0000,600.278,0x0000,7.32372,0x0000,2.15278,0x0000,582.034,0x0000,575.582,0x0000,677.093,0x0000
2016-3-27 09:45:00,678.802,0x0000,22.7961,0x0000,599.021,0x0000,7.32372,0x0000,2.15278,0x0000,582.249,0x0000,576.138,0x0000,675.111,0x0000
2016-3-27 09:50:00,676.232,0x0000,22.7411,0x0000,594.894,0x0000,7.32372,0x0000,2.15278,0x0000,581.216,0x0000,575.374,0x0000,678.755,0x0000
2016-3-27 09:55:00,670.237,0x0000,22.3382,0x0000,593.342,0x0000,7.32372,0x0000,2.15278,0x0000,580.23,0x0000,574.944,0x0000,672.135,0x0000
2016-3-27 10:00:00,672.806,0x0000,22.1123,0x0000,596.815,0x0000,7.32372,0x0000,2.15278,0x0000,579.897,0x0000,575.166,0x0000,679.923,0x0000
2016-3-27 10:05:00,670.237,0x0000,22.2283,0x0000,599.324,0x0000,7.32372,0x0000,2.15278,0x0000,580.004,0x0000,575.954,0x0000,669.963,0x0000
2016-3-27 10:10:00,671.093,0x0000,22.3382,0x0000,601.473,0x0000,7.32372,0x0000,2.15278,0x0000,580.979,0x0000,576.964,0x0000,674.714,0x0000
2016-3-27 10:15:00,674.519,0x0000,22.851,0x0000,602.11,0x0000,7.32372,0x0000,2.15278,0x0000,582.413,0x0000,578.416,0x0000,672.161,0x0000
2016-3-27 10:20:00,678.802,0x0000,23.083,0x0000,599.253,0x0000,7.32372,0x0000,2.15278,0x0000,582.502,0x0000,578.864,0x0000,682.418,0x0000
2016-3-27 10:25:00,680.515,0x0000,22.5092,0x0000,596.766,0x0000,7.32372,0x0000,2.15278,0x0000,581.857,0x0000,578.093,0x0000,680.952,0x0000
2016-3-27 10:30:00,681.372,0x0000,22.3382,0x0000,598.993,0x0000,7.32372,0x0000,2.15278,0x0000,581.523,0x0000,578.01,0x0000,680.952,0x0000
2016-3-27 10:35:00,665.097,0x0000,21.8742,0x0000,601.201,0x0000,7.32372,0x0000,2.15278,0x0000,581.057,0x0000,577.222,0x0000,667.033,0x0000
2016-3-27 10:40:00,664.241,0x0000,21.9902,0x0000,592.695,0x0000,7.32372,0x0000,2.15278,0x0000,577.73,0x0000,575.687,0x0000,664.847,0x0000
2016-3-27 10:45:00,651.393,0x0000,22.0452,0x0000,597.773,0x0000,7.32372,0x0000,2.15278,0x0000,579.056,0x0000,575.58,0x0000,654.042,0x0000
2016-3-27 10:50:00,658.245,0x0000,22.1062,0x0000,599.326,0x0000,7.32372,0x0000,2.15278,0x0000,579.253,0x0000,574.648,0x0000,651.428,0x0000
2016-3-27 10:55:00,623.127,0x0000,22.0452,0x0000,596.526,0x0000,6.32326,0x0000,2.15278,0x0000,578.382,0x0000,573.168,0x0000,616.484,0x0000
2016-3-27 11:00:00,599.144,0x0000,21.0562,0x0000,591.133,0x0000,6.32326,0x0000,2.15278,0x0000,575.802,0x0000,569.71,0x0000,601.14,0x0000
2016-3-27 11:05:00,577.731,0x0000,20.3541,0x0000,594.939,0x0000,6.32326,0x0000,2.15278,0x0000,574.661,0x0000,566.654,0x0000,576.199,0x0000
2016-3-27 11:10:00,575.161,0x0000,20.0061,0x0000,596.468,0x0000,6.32326,0x0000,2.15278,0x0000,573.772,0x0000,563.706,0x0000,574.941,0x0000
2016-3-27 11:15:00,566.596,0x0000,19.7192,0x0000,594.917,0x0000,6.32326,0x0000,2.15278,0x0000,572.328,0x0000,562.137,0x0000,567.149,0x0000
2016-3-27 11:20:00,548.609,0x0000,19.188,0x0000,589.925,0x0000,6.32326,0x0000,2.15278,0x0000,569.963,0x0000,558.986,0x0000,551.8,0x0000
2016-3-27 11:25:00,552.892,0x0000,19.0659,0x0000,584.004,0x0000,6.32326,0x0000,2.15278,0x0000,567.015,0x0000,555.645,0x0000,550.592,0x0000
2016-3-27 11:30:00,554.605,0x0000,18.6447,0x0000,585.866,0x0000,6.32326,0x0000,2.15278,0x0000,565.546,0x0000,555.555,0x0000,554.07,0x0000
2016-3-27 11:35:00,549.466,0x0000,18.5165,0x0000,588.983,0x0000,6.32326,0x0000,2.15278,0x0000,564.078,0x0000,556.414,0x0000,550.549,0x0000
2016-3-27 11:40:00,550.322,0x0000,18.5165,0x0000,589.587,0x0000,6.32326,0x0000,2.15278,0x0000,562.992,0x0000,557.656,0x0000,550.549,0x0000
2016-3-27 11:45:00,550.322,0x0000,18.8095,0x0000,588.641,0x0000,6.32326,0x0000,2.15278,0x0000,561.184,0x0000,558.122,0x0000,557.677,0x0000
2016-3-27 11:50:00,554.605,0x0000,18.7607,0x0000,586.163,0x0000,6.32326,0x0000,2.15278,0x0000,560.438,0x0000,558.128,0x0000,554.676,0x0000
2016-3-27 11:55:00,572.592,0x0000,18.8828,0x0000,587.393,0x0000,6.32326,0x0000,2.15278,0x0000,560.868,0x0000,558.451,0x0000,575.253,0x0000
2016-3-27 12:00:00,572.592,0x0000,19.2247,0x0000,588.329,0x0000,6.32326,0x0000,2.15278,0x0000,560.982,0x0000,558.78,0x0000,573.039,0x0000
2016-3-27 12:05:00,603.427,0x0000,19.591,0x0000,584.601,0x0000,6.32326,0x0000,2.15278,0x0000,560.714,0x0000,558.332,0x0000,597.436,0x0000
2016-3-27 12:10:00,629.98,0x0000,20.0305,0x0000,576.99,0x0000,6.32326,0x0000,2.15278,0x0000,558.554,0x0000,557.247,0x0000,634.066,0x0000
2016-3-27 12:15:00,640.258,0x0000,20.6716,0x0000,574.774,0x0000,6.32326,0x0000,2.15278,0x0000,557.88,0x0000,559.008,0x0000,642.484,0x0000
2016-3-27 12:20:00,642.828,0x0000,20.7753,0x0000,583.332,0x0000,6.32326,0x0000,2.15278,0x0000,560.207,0x0000,561.98,0x0000,644.814,0x0000
2016-3-27 12:25:00,650.536,0x0000,21.2332,0x0000,587.723,0x0000,6.32326,0x0000,2.15278,0x0000,560.87,0x0000,562.875,0x0000,649.451,0x0000
2016-3-27 12:30:00,666.81,0x0000,21.4042,0x0000,583.339,0x0000,6.32326,0x0000,2.15278,0x0000,559.151,0x0000,563.645,0x0000,673.609,0x0000
2016-3-27 12:35:00,664.241,0x0000,21.8132,0x0000,580.166,0x0000,6.32326,0x0000,2.15278,0x0000,556.734,0x0000,563.538,0x0000,669.274,0x0000
2016-3-27 12:40:00,648.823,0x0000,21.6422,0x0000,574.315,0x0000,6.32326,0x0000,2.15278,0x0000,555.505,0x0000,562.022,0x0000,651.648,0x0000
2016-3-27 12:45:00,650.536,0x0000,21.1844,0x0000,581.681,0x0000,6.32326,0x0000,2.15278,0x0000,557.403,0x0000,562.577,0x0000,648.147,0x0000
2016-3-27 12:50:00,646.254,0x0000,21.3004,0x0000,590.331,0x0000,6.32326,0x0000,2.15278,0x0000,560.25,0x0000,564.207,0x0000,645.788,0x0000
2016-3-27 12:55:00,660.815,0x0000,21.9231,0x0000,592.555,0x0000,6.32326,0x0000,2.15278,0x0000,562.548,0x0000,566.291,0x0000,658.242,0x0000
2016-3-27 13:00:00,663.384,0x0000,22.4481,0x0000,599.616,0x0000,6.32326,0x0000,2.15278,0x0000,567.115,0x0000,570.733,0x0000,661.905,0x0000
2016-3-27 13:05:00,663.384,0x0000,22.2161,0x0000,591.55,0x0000,6.32326,0x0000,2.15278,0x0000,565.969,0x0000,569.533,0x0000,661.176,0x0000
2016-3-27 13:10:00,668.523,0x0000,21.862,0x0000,591.54,0x0000,6.32326,0x0000,2.15278,0x0000,566.853,0x0000,569.038,0x0000,669.951,0x0000
2016-3-27 13:15:00,678.802,0x0000,21.801,0x0000,585.561,0x0000,6.32326,0x0000,2.15278,0x0000,566.853,0x0000,566.638,0x0000,682.598,0x0000
2016-3-27 13:20:00,674.519,0x0000,22.0879,0x0000,587.129,0x0000,6.32326,0x0000,2.15278,0x0000,569.17,0x0000,568.041,0x0000,677.214,0x0000
2016-3-27 13:25:00,682.228,0x0000,22.4298,0x0000,592.904,0x0000,6.32326,0x0000,2.15278,0x0000,571.606,0x0000,571.212,0x0000,681.599,0x0000
2016-3-27 13:30:00,697.646,0x0000,23.1197,0x0000,600.044,0x0000,6.32326,0x0000,2.15278,0x0000,573.254,0x0000,574.168,0x0000,695.778,0x0000
2016-3-27 13:35:00,692.506,0x0000,22.8388,0x0000,592.017,0x0000,6.32326,0x0000,2.15278,0x0000,571.427,0x0000,573.308,0x0000,684.467,0x0000
2016-3-27 13:40:00,690.793,0x0000,23.1197,0x0000,595.823,0x0000,6.32326,0x0000,2.15278,0x0000,572.072,0x0000,574.813,0x0000,690.476,0x0000
2016-3-27 13:45:00,692.506,0x0000,23.0098,0x0000,598.031,0x0000,6.32326,0x0000,2.15278,0x0000,573.082,0x0000,575.715,0x0000,693.407,0x0000
2016-3-27 13:50:00,679.658,0x0000,23.2906,0x0000,599.261,0x0000,6.32326,0x0000,2.15278,0x0000,574.264,0x0000,577.077,0x0000,686.542,0x0000
2016-3-27 13:55:00,693.363,0x0000,23.6325,0x0000,599.261,0x0000,6.32326,0x0000,2.15278,0x0000,574.963,0x0000,578.314,0x0000,695.604,0x0000
2016-3-27 14:00:00,680.515,0x0000,22.5824,0x0000,592.28,0x0000,6.32326,0x0000,2.15278,0x0000,573.261,0x0000,576.396,0x0000,682.418,0x0000
2016-3-27 14:05:00,684.798,0x0000,22.8144,0x0000,596.766,0x0000,6.32326,0x0000,2.15278,0x0000,572.132,0x0000,575.375,0x0000,686.759,0x0000
2016-3-27 14:10:00,681.372,0x0000,22.9853,0x0000,597.069,0x0000,6.32326,0x0000,2.15278,0x0000,571.165,0x0000,574.246,0x0000,684.739,0x0000
2016-3-27 14:15:00,688.224,0x0000,22.8144,0x0000,589.982,0x0000,6.32326,0x0000,2.15278,0x0000,569.481,0x0000,572.58,0x0000,688.278,0x0000
2016-3-27 14:20:00,687.367,0x0000,22.5275,0x0000,588.759,0x0000,6.32326,0x0000,2.15278,0x0000,568.012,0x0000,571.093,0x0000,688.278,0x0000
2016-3-27 14:25:00,689.08,0x0000,22.6435,0x0000,588.15,0x0000,6.32326,0x0000,2.15278,0x0000,567.117,0x0000,569.983,0x0000,688.322,0x0000
2016-3-27 14:30:00,707.067,0x0000,22.8266,0x0000,588.464,0x0000,6.32326,0x0000,2.15278,0x0000,566.544,0x0000,569.445,0x0000,704.955,0x0000
2016-3-27 14:35:00,693.363,0x0000,22.9976,0x0000,585.971,0x0000,6.32326,0x0000,2.15278,0x0000,565.469,0x0000,568.914,0x0000,693.407,0x0000
2016-3-27 14:40:00,696.789,0x0000,22.9426,0x0000,586.65,0x0000,6.32326,0x0000,2.15278,0x0000,564.921,0x0000,568.556,0x0000,694.809,0x0000
2016-3-27 14:45:00,696.789,0x0000,23.1685,0x0000,591.762,0x0000,6.32326,0x0000,2.15278,0x0000,566.049,0x0000,569.344,0x0000,695.604,0x0000
2016-3-27 14:50:00,700.215,0x0000,23.3394,0x0000,591.459,0x0000,6.32326,0x0000,2.15278,0x0000,565.333,0x0000,569.201,0x0000,697.802,0x0000
2016-3-27 14:55:00,700.215,0x0000,23.5714,0x0000,595.548,0x0000,7.18178,0x0000,2.10546,0x0000,567.482,0x0000,571.888,0x0000,699.267,0x0000
2016-3-27 15:00:00,710.494,0x0000,23.7485,0x0000,597.153,0x0000,7.18178,0x0000,2.10546,0x0000,569.04,0x0000,572.121,0x0000,711.722,0x0000
2016-3-27 15:05:00,715.633,0x0000,23.8645,0x0000,596.211,0x0000,7.18178,0x0000,2.10546,0x0000,570.831,0x0000,572.121,0x0000,713.321,0x0000
2016-3-27 15:10:00,701.072,0x0000,23.5226,0x0000,591.454,0x0000,7.18178,0x0000,2.10546,0x0000,570.598,0x0000,569.703,0x0000,699.267,0x0000
2016-3-27 15:15:00,717.346,0x0000,23.6325,0x0000,594.352,0x0000,7.18178,0x0000,2.10546,0x0000,571.691,0x0000,569.38,0x0000,715.161,0x0000
2016-3-27 15:20:00,722.485,0x0000,23.9194,0x0000,601.099,0x0000,7.18178,0x0000,2.10546,0x0000,575.597,0x0000,570.849,0x0000,721.228,0x0000
2016-3-27 15:25:00,731.907,0x0000,23.6935,0x0000,592.388,0x0000,7.18178,0x0000,2.10546,0x0000,574.582,0x0000,569.458,0x0000,733.7,0x0000
2016-3-27 15:30:00,724.198,0x0000,23.6935,0x0000,585.85,0x0000,7.18178,0x0000,2.10546,0x0000,571.483,0x0000,566.611,0x0000,721.664,0x0000
2016-3-27 15:35:00,719.915,0x0000,23.4066,0x0000,580.392,0x0000,7.18178,0x0000,2.10546,0x0000,570.11,0x0000,565.686,0x0000,722.942,0x0000
2016-3-27 15:40:00,716.489,0x0000,23.2906,0x0000,585.178,0x0000,7.18178,0x0000,2.10546,0x0000,570.755,0x0000,566.116,0x0000,714.652,0x0000
2016-3-27 15:45:00,731.907,0x0000,23.5226,0x0000,587.973,0x0000,7.18178,0x0000,2.10546,0x0000,570.97,0x0000,567.083,0x0000,732.065,0x0000
2016-3-27 15:50:00,742.185,0x0000,24.3407,0x0000,588.28,0x0000,7.18178,0x0000,2.10546,0x0000,570.182,0x0000,568.319,0x0000,742.491,0x0000
2016-3-27 15:55:00,743.042,0x0000,24.4567,0x0000,579.791,0x0000,7.18178,0x0000,2.10546,0x0000,568.695,0x0000,567.746,0x0000,740.323,0x0000
2016-3-27 16:00:00,749.894,0x0000,24.6276,0x0000,583.54,0x0000,7.18178,0x0000,2.10546,0x0000,568.791,0x0000,568.11,0x0000,747.624,0x0000
2016-3-27 16:05:00,771.307,0x0000,24.8535,0x0000,580.06,0x0000,7.18178,0x0000,2.10546,0x0000,567.054,0x0000,567.018,0x0000,771.062,0x0000
2016-3-27 16:10:00,767.025,0x0000,24.6825,0x0000,570.089,0x0000,7.18178,0x0000,2.10546,0x0000,563.633,0x0000,565.173,0x0000,770.669,0x0000
2016-3-27 16:15:00,775.59,0x0000,25.4884,0x0000,589.758,0x0000,7.18178,0x0000,2.10546,0x0000,570.153,0x0000,570.994,0x0000,774.725,0x0000
2016-3-27 16:20:00,782.442,0x0000,26.1172,0x0000,600.308,0x0000,7.18178,0x0000,2.10546,0x0000,574.226,0x0000,574.047,0x0000,787.212,0x0000
2016-3-27 16:25:00,781.586,0x0000,26.514,0x0000,592.295,0x0000,8.18681,0x0000,2.10546,0x0000,572.793,0x0000,574.28,0x0000,781.319,0x0000
2016-3-27 16:30:00,778.16,0x0000,26.1172,0x0000,590.143,0x0000,8.18681,0x0000,2.10546,0x0000,573.151,0x0000,573.921,0x0000,776.363,0x0000
2016-3-27 16:35:00,784.155,0x0000,25.7753,0x0000,595.166,0x0000,8.18681,0x0000,2.10546,0x0000,575.373,0x0000,574.853,0x0000,781.319,0x0000
2016-3-27 16:40:00,779.873,0x0000,25.9463,0x0000,597.694,0x0000,8.18681,0x0000,2.10546,0x0000,577.397,0x0000,575.713,0x0000,779.854,0x0000
2016-3-27 16:45:00,779.873,0x0000,25.7753,0x0000,592.912,0x0000,8.18681,0x0000,2.10546,0x0000,576.537,0x0000,575.247,0x0000,777.656,0x0000
2016-3-27 16:50:00,776.447,0x0000,25.4335,0x0000,588.876,0x0000,8.18681,0x0000,2.10546,0x0000,574.967,0x0000,573.892,0x0000,771.027,0x0000
2016-3-27 16:55:00,758.459,0x0000,25.3175,0x0000,590.437,0x0000,8.18681,0x0000,2.10546,0x0000,575.738,0x0000,573.785,0x0000,758.608,0x0000
2016-3-27 17:00:00,727.624,0x0000,25.0366,0x0000,592.975,0x0000,8.18681,0x0000,2.10546,0x0000,576.383,0x0000,573.444,0x0000,733.19,0x0000
2016-3-27 17:05:00,708.781,0x0000,23.9988,0x0000,596.481,0x0000,8.18681,0x0000,2.10546,0x0000,577.494,0x0000,572.566,0x0000,710.256,0x0000
2016-3-27 17:10:00,703.641,0x0000,23.6569,0x0000,595.207,0x0000,8.18681,0x0000,2.10546,0x0000,575.977,0x0000,570.226,0x0000,704.369,0x0000
2016-3-27 17:15:00,702.785,0x0000,23.2051,0x0000,591.161,0x0000,8.18681,0x0000,2.10546,0x0000,574.418,0x0000,569.116,0x0000,707.548,0x0000
2016-3-27 17:20:00,704.498,0x0000,23.0342,0x0000,593.718,0x0000,8.18681,0x0000,2.10546,0x0000,575.422,0x0000,570.137,0x0000,706.69,0x0000
2016-3-27 17:25:00,686.511,0x0000,23.0891,0x0000,592.157,0x0000,7.18635,0x0000,2.10546,0x0000,574.418,0x0000,568.31,0x0000,694.056,0x0000
2016-3-27 17:30:00,702.785,0x0000,22.9731,0x0000,589.978,0x0000,7.18635,0x0000,2.10546,0x0000,573.977,0x0000,568.316,0x0000,702.571,0x0000
2016-3-27 17:35:00,706.211,0x0000,23.0891,0x0000,592.471,0x0000,7.18635,0x0000,2.10546,0x0000,574.855,0x0000,567.886,0x0000,702.893,0x0000
2016-3-27 17:40:00,703.641,0x0000,23.2051,0x0000,589.652,0x0000,7.18635,0x0000,2.10546,0x0000,574.64,0x0000,567.081,0x0000,711.299,0x0000
2016-3-27 17:45:00,711.35,0x0000,23.0342,0x0000,584.604,0x0000,7.18635,0x0000,2.10546,0x0000,571.72,0x0000,565.97,0x0000,704.478,0x0000
2016-3-27 17:50:00,719.915,0x0000,23.7179,0x0000,580.804,0x0000,7.18635,0x0000,2.10546,0x0000,569.767,0x0000,564.967,0x0000,714.126,0x0000
2016-3-27 17:55:00,706.211,0x0000,23.2051,0x0000,580.472,0x0000,7.18635,0x0000,2.10546,0x0000,569.649,0x0000,565.558,0x0000,712.079,0x0000
2016-3-27 18:00:00,719.059,0x0000,23.8278,0x0000,590.809,0x0000,7.18635,0x0000,2.10546,0x0000,573.231,0x0000,566.013,0x0000,719.048,0x0000
2016-3-27 18:05:00,722.485,0x0000,23.8889,0x0000,589.283,0x0000,7.18635,0x0000,2.10546,0x0000,573.966,0x0000,565.368,0x0000,719.933,0x0000
2016-3-27 18:10:00,729.337,0x0000,23.9438,0x0000,586.441,0x0000,7.18635,0x0000,2.10546,0x0000,572.855,0x0000,564.562,0x0000,729.965,0x0000
2016-3-27 18:15:00,743.042,0x0000,23.9988,0x0000,580.103,0x0000,7.18635,0x0000,2.10546,0x0000,570.544,0x0000,563.685,0x0000,742.362,0x0000
2016-3-27 18:20:00,742.185,0x0000,24.0598,0x0000,572.998,0x0000,7.18635,0x0000,2.10546,0x0000,567.123,0x0000,562.915,0x0000,742.912,0x0000
2016-3-27 18:25:00,742.185,0x0000,23.9438,0x0000,570.812,0x0000,7.18635,0x0000,2.10546,0x0000,563.685,0x0000,562.718,0x0000,744.129,0x0000
2016-3-27 18:30:00,742.185,0x0000,24.1148,0x0000,572.657,0x0000,7.18635,0x0000,2.10546,0x0000,561.489,0x0000,562.85,0x0000,743.956,0x0000
2016-3-27 18:35:00,743.898,0x0000,23.9988,0x0000,570.164,0x0000,7.18635,0x0000,2.10546,0x0000,558.481,0x0000,561.847,0x0000,744.214,0x0000
2016-3-27 18:40:00,753.32,0x0000,24.2857,0x0000,572.019,0x0000,7.18635,0x0000,2.10546,0x0000,557.192,0x0000,562.115,0x0000,749.817,0x0000
2016-3-27 18:45:00,783.299,0x0000,25.757,0x0000,587.055,0x0000,7.18635,0x0000,2.10546,0x0000,563.691,0x0000,567.631,0x0000,782.051,0x0000
2016-3-27 18:50:00,792.721,0x0000,26.3919,0x0000,593.262,0x0000,8.18681,0x0000,2.10546,0x0000,568.079,0x0000,571.393,0x0000,780.771,0x0000
2016-3-27 18:55:00,797.003,0x0000,26.1661,0x0000,590.391,0x0000,8.18681,0x0000,2.10546,0x0000,568.73,0x0000,571.16,0x0000,798.169,0x0000
2016-3-27 19:00:00,792.721,0x0000,26.746,0x0000,596.85,0x0000,8.18681,0x0000,2.10546,0x0000,572.17,0x0000,573.925,0x0000,786.073,0x0000
2016-3-27 19:05:00,776.447,0x0000,26.2149,0x0000,595.899,0x0000,8.18681,0x0000,2.10546,0x0000,573.406,0x0000,573.943,0x0000,774.725,0x0000
2016-3-27 19:10:00,786.725,0x0000,26.2821,0x0000,599.103,0x0000,8.18681,0x0000,2.10546,0x0000,575.598,0x0000,574.272,0x0000,784.782,0x0000
2016-3-27 19:15:00,782.442,0x0000,26.2821,0x0000,601.949,0x0000,8.18681,0x0000,2.10546,0x0000,579.881,0x0000,575.222,0x0000,785.758,0x0000
2016-3-27 19:20:00,792.721,0x0000,26.3919,0x0000,593.361,0x0000,8.18681,0x0000,2.10546,0x0000,578.967,0x0000,574.469,0x0000,790.78,0x0000
2016-3-27 19:25:00,793.577,0x0000,25.928,0x0000,590.894,0x0000,8.18681,0x0000,2.10546,0x0000,578.412,0x0000,573.699,0x0000,798.169,0x0000
2016-3-27 19:30:00,779.873,0x0000,25.293,0x0000,588.354,0x0000,8.18681,0x0000,2.10546,0x0000,576.889,0x0000,572.176,0x0000,780.586,0x0000
2016-3-27 19:35:00,777.303,0x0000,25.464,0x0000,588.067,0x0000,8.18681,0x0000,2.10546,0x0000,575.766,0x0000,571.592,0x0000,777.656,0x0000
2016-3-27 19:40:00,763.599,0x0000,24.8962,0x0000,589.403,0x0000,8.18681,0x0000,2.10546,0x0000,575.3,0x0000,571.592,0x0000,766.067,0x0000
2016-3-27 19:45:00,773.877,0x0000,25.0672,0x0000,589.687,0x0000,8.18681,0x0000,2.10546,0x0000,574.172,0x0000,571.359,0x0000,771.062,0x0000
2016-3-27 19:50:00,771.307,0x0000,25.2381,0x0000,587.499,0x0000,8.18681,0x0000,2.10546,0x0000,573.276,0x0000,571.592,0x0000,770.33,0x0000
2016-3-27 19:55:00,757.603,0x0000,25.464,0x0000,587.793,0x0000,8.18681,0x0000,2.10546,0x0000,572.918,0x0000,571.914,0x0000,763.529,0x0000
2016-3-27 20:00:00,771.307,0x0000,24.9512,0x0000,587.47,0x0000,8.18681,0x0000,2.10546,0x0000,572.9,0x0000,571.466,0x0000,770.33,0x0000
2016-3-27 20:05:00,773.02,0x0000,25.6716,0x0000,597.768,0x0000,8.18681,0x0000,2.10546,0x0000,575.784,0x0000,579.422,0x0000,772.528,0x0000
2016-3-27 20:10:00,759.316,0x0000,25.8974,0x0000,592.977,0x0000,8.18681,0x0000,2.10546,0x0000,581.967,0x0000,578.06,0x0000,761.538,0x0000
2016-3-27 20:15:00,772.164,0x0000,25.4335,0x0000,587.566,0x0000,8.18681,0x0000,2.10546,0x0000,576.705,0x0000,577.708,0x0000,772.528,0x0000
2016-3-27 20:20:00,771.307,0x0000,25.5494,0x0000,591.593,0x0000,8.18681,0x0000,2.10546,0x0000,574.59,0x0000,576.561,0x0000,762.581,0x0000
2016-3-27 20:25:00,763.599,0x0000,25.3175,0x0000,590.666,0x0000,8.18681,0x0000,2.10546,0x0000,573.695,0x0000,574.017,0x0000,760.806,0x0000
2016-3-27 20:30:00,771.307,0x0000,25.4884,0x0000,594.487,0x0000,8.18681,0x0000,2.10546,0x0000,573.121,0x0000,574.017,0x0000,773.242,0x0000
2016-3-27 20:35:00,766.168,0x0000,25.5494,0x0000,596.067,0x0000,8.18681,0x0000,2.10546,0x0000,573.551,0x0000,574.25,0x0000,766.667,0x0000
2016-3-27 20:40:00,770.451,0x0000,24.9756,0x0000,591.949,0x0000,8.18681,0x0000,2.10546,0x0000,572.125,0x0000,572.071,0x0000,776.358,0x0000
2016-3-27 20:45:00,760.172,0x0000,24.9145,0x0000,591.321,0x0000,8.18681,0x0000,2.10546,0x0000,571.677,0x0000,570.297,0x0000,758.608,0x0000
2016-3-27 20:50:00,769.594,0x0000,25.0855,0x0000,591.644,0x0000,8.18681,0x0000,2.10546,0x0000,571.569,0x0000,570.656,0x0000,760.586,0x0000
2016-3-27 20:55:00,771.307,0x0000,25.3663,0x0000,594.426,0x0000,8.18681,0x0000,2.10546,0x0000,573.092,0x0000,571.856,0x0000,771.033,0x0000
2016-3-27 21:00:00,783.299,0x0000,25.5372,0x0000,595.365,0x0000,8.18681,0x0000,2.10546,0x0000,574.203,0x0000,572.77,0x0000,776.983,0x0000
2016-3-27 21:05:00,814.134,0x0000,26.0073,0x0000,591.274,0x0000,8.18681,0x0000,2.10546,0x0000,573.755,0x0000,572.447,0x0000,817.779,0x0000
2016-3-27 21:10:00,850.108,0x0000,26.8926,0x0000,586.555,0x0000,8.73855,0x0000,2.53129,0x0000,574.335,0x0000,574.156,0x0000,850.183,0x0000
